Gene stable ID	Transcript stable ID	Protein stable ID	Gene name	NCBI gene (formerly Entrezgene) ID
WBGene00172836	Y45F10D.118		21ur-14908	13199550
WBGene00172837	T06A10.90		21ur-8540	13210338
WBGene00172838	Y57G11C.988		21ur-13572	13203529
WBGene00172839	Y7A9D.56		21ur-7276	13208905
WBGene00172840	C31H1.79		21ur-9008	13194739
WBGene00172841	Y105C5A.1113		21ur-10134	13206042
WBGene00172842	T06A10.91		21ur-12368	13210348
WBGene00172843	T23G4.109		21ur-9024	13199136
WBGene00172844	Y105C5A.1114		21ur-9333	13205810
WBGene00172845	C55C3.60		21ur-14501	13194598
WBGene00172846	C26C9.14		21ur-7630	13210441
WBGene00172847	Y105C5B.1233		21ur-14668	13207431
WBGene00172848	H25K10.122		21ur-11162	13208530
WBGene00172849	Y45G12C.17		21ur-15315	13211971
WBGene00172850	Y40H7A.277		21ur-7214	13204242
WBGene00172851	F38C2.82		21ur-12545	13208641
WBGene00172852	Y73F8A.1010		21ur-12803	13204820
WBGene00172853	Y73B6BL.224		21ur-15693	13196075
WBGene00172854	R09E10.12		21ur-12020	13197777
WBGene00172855	Y105C5A.1115		21ur-7436	13206073
WBGene00172856	Y116A8A.121		21ur-7506	13210220
WBGene00172857	Y43D4A.135		21ur-10572	13210061
WBGene00172858	F15B10.4		21ur-11722	13196203
WBGene00172859	Y105C5A.1116		21ur-5562	13205945
WBGene00172860	Y105C5B.1234		21ur-12616	13208143
WBGene00172861	Y116F11B.16		21ur-10786	13218654
WBGene00172862	T19D2.4		21ur-14152	13220118
WBGene00172863	B0350.58		21ur-8555	13195252
WBGene00172864	Y17G9A.75		21ur-9274	13193164
WBGene00172865	Y105C5B.1235		21ur-13864	13207059
WBGene00172866	Y73B6BL.225		21ur-9136	13195815
WBGene00172867	F44E8.35		21ur-10622	13194704
WBGene00172868	C01B10.38		21ur-14310	13196210
WBGene00172869	F23C11.1		21ur-13752	13224429
WBGene00172870	B0350.59		21ur-12197	13195202
WBGene00172871	AC7.65		21ur-8784	13193615
WBGene00172872	Y43D4A.136		21ur-8706	13210042
WBGene00172873	Y105C5B.1236		21ur-7582	13208203
WBGene00172874	Y105C5B.1237		21ur-14804	13207121
WBGene00172875	Y37A1A.132		21ur-9533	13199887
WBGene00172876	H01M01.5		21ur-9044	13194340
WBGene00172877	Y57G11C.989		21ur-8859	13203319
WBGene00172878	Y51H4A.825		21ur-12927	13209531
WBGene00172879	C24D10.43		21ur-14180	13193655
WBGene00172880	Y73F8A.1011		21ur-13720	13205016
WBGene00172881	Y41E3.422		21ur-7738	13203720
WBGene00172882	C46G7.97		21ur-6758	13195357
WBGene00172883	Y116A8C.399		21ur-8372	13210557
WBGene00172884	Y116A8C.400		21ur-13646	13210729
WBGene00172885	H35B03.17		21ur-7917	13194640
WBGene00172886	T23F2.7		21ur-15511	13220665
WBGene00172887	Y105C5A.1117		21ur-5911	13206841
WBGene00172888	Y105C5B.1238		21ur-15461	13208298
WBGene00172889	Y45F10B.55		21ur-12831	13198991
WBGene00172890	Y105C5B.1239		21ur-14048	13206976
WBGene00172891	Y105C5A.1118		21ur-13404	13206418
WBGene00172892	Y105C5B.1240		21ur-13236	13207335
WBGene00172893	Y73F8A.1012		21ur-11628	13205167
WBGene00172894	Y105C5B.1241		21ur-12611	13207138
WBGene00172895	T13A10.49		21ur-14864	13195791
WBGene00172896	M199.123		21ur-9456	13204135
WBGene00172897	Y7A9B.9		21ur-5566	13208577
WBGene00172898	Y41E3.423		21ur-13965	13203739
WBGene00172899	Y105C5A.1119		21ur-11819	13205984
WBGene00172900	Y4C6B.79		21ur-10263	13193915
WBGene00172901	Y57G11C.990		21ur-10533	13203488
WBGene00172902	C08F11.105		21ur-13296	13199016
WBGene00172903	Y73F8A.1013		21ur-11123	13205256
WBGene00172904	Y51H4A.826		21ur-5658	13209409
WBGene00172905	C52D10.111		21ur-14953	13210912
WBGene00172906	M199.124		21ur-12427	13204137
WBGene00172907	Y10G11A.73		21ur-14725	13209026
WBGene00172908	T23G4.110		21ur-8699	13199138
WBGene00172909	F44E8.36		21ur-11559	13194703
WBGene00172910	C46G7.98		21ur-11228	13195317
WBGene00172911	T28H11.28		21ur-8574	13193373
WBGene00172912	Y73B6BR.27		21ur-11539	13196102
WBGene00172913	Y51H4A.827		21ur-12593	13209321
WBGene00172914	Y4C6B.80		21ur-15128	13193967
WBGene00172915	Y105C5B.1242		21ur-9096	13208131
WBGene00172916	Y67A10A.297		21ur-15306	13201474
WBGene00172917	H12I19.102		21ur-6409	13200572
WBGene00172918	T07G12.19		21ur-9462	13197844
WBGene00172919	T13A10.50		21ur-10614	13195800
WBGene00172920	Y105C5B.1243		21ur-11054	13208127
WBGene00172921	Y105C5A.1120		21ur-9923	13206384
WBGene00172922	M03D4.64		21ur-10909	13195540
WBGene00172923	Y73B6BL.226		21ur-9038	13195912
WBGene00172924	H32C10.81		21ur-13066	13195122
WBGene00172925	Y37A1B.300		21ur-9484	13200305
WBGene00172926	C45H4.20		21ur-11644	13211841
WBGene00172927	Y67A10A.298		21ur-7606	13201290
WBGene00172928	Y64G10A.317		21ur-5939	13201099
WBGene00172929	Y105C5B.1244		21ur-14482	13208328
WBGene00172930	C47A4.127		21ur-9560	13199335
WBGene00172931	C01G5.22		21ur-6712	13196145
WBGene00172932	Y41E3.424		21ur-14510	13203882
WBGene00172933	Y57G11C.991		21ur-8855	13203072
WBGene00172934	Y40H7A.278		21ur-11775	13204448
WBGene00172935	T19C4.13		21ur-13270	13215123
WBGene00172936	Y37A1B.301		21ur-7196	13200354
WBGene00172937	F38H4.11		21ur-15540	13198344
WBGene00172938	Y73F8A.1014		21ur-11870	13205297
WBGene00172939	T28H11.29		21ur-14740	13193389
WBGene00172940	Y73F8A.1015		21ur-9788	13205490
WBGene00172941	C52D10.112		21ur-7977	13211008
WBGene00172942	AC7.66		21ur-12973	13193646
WBGene00172943	Y73F8A.1016		21ur-8035	13205259
WBGene00172944	Y105C5A.1121		21ur-10986	13206137
WBGene00172945	Y57G11C.992		21ur-13182	13202774
WBGene00172946	C01B10.39		21ur-7169	13196231
WBGene00172947	Y57G11C.993		21ur-13450	13202611
WBGene00172948	Y116A8C.401		21ur-11445	13210811
WBGene00172949	F58F9.20		21ur-10928	13195744
WBGene00172950	Y73F8A.1017		21ur-12860	13205080
WBGene00172951	Y51H4A.828		21ur-7589	13209147
WBGene00172952	Y73B6BL.227		21ur-13140	13195953
WBGene00172953	B0273.97		21ur-9552	13194222
WBGene00172954	M199.125		21ur-9998	13204142
WBGene00172955	Y105C5B.1245		21ur-12370	13207117
WBGene00172956	Y116A8A.122		21ur-9288	13210239
WBGene00172957	H24K24.6		21ur-11651	13211542
WBGene00172958	Y105C5A.1122		21ur-8752	13206032
WBGene00172959	Y73F8A.1018		21ur-6859	13205142
WBGene00172960	C09G9.10		21ur-15139	13197176
WBGene00172961	Y57G11C.994		21ur-10944	13202835
WBGene00172962	Y57G11C.995		21ur-13499	13203464
WBGene00172963	F26D12.81		21ur-7967	13194384
WBGene00172964	Y57G11C.996		21ur-6418	13202516
WBGene00172965	Y116A8A.123		21ur-13695	13210252
WBGene00172966	Y57G11C.997		21ur-5793	13202902
WBGene00172967	C47A4.128		21ur-7792	13199349
WBGene00172968	F38E11.20		21ur-8878	13197393
WBGene00172969	Y51H4A.829		21ur-12082	13209428
WBGene00172970	Y37A1B.302		21ur-10271	13200322
WBGene00172971	Y105C5A.1123		21ur-7110	13206923
WBGene00172972	C06E7.77		21ur-11622	13194925
WBGene00172973	LLC1.103		21ur-11894	13201676
WBGene00172974	F36H12.59		21ur-14090	13193844
WBGene00172975	Y37A1B.303		21ur-15650	13200271
WBGene00172976	Y45F10D.119		21ur-15366	13199532
WBGene00172977	Y73F8A.1019		21ur-7018	13205539
WBGene00172978	Y116A8C.402		21ur-11547	13210545
WBGene00172979	Y37A1A.133		21ur-13913	13199835
WBGene00172980	Y105C5B.1246		21ur-7794	13206957
WBGene00172981	Y51H4A.830		21ur-10268	13209389
WBGene00172982	Y7A9A.72		21ur-5513	13208362
WBGene00172983	Y73F8A.1020		21ur-11512	13205582
WBGene00172984	Y105C5A.1124		21ur-13459	13206691
WBGene00172985	C11D2.83		21ur-5904	13195678
WBGene00172986	H32C10.82		21ur-8342	13195078
WBGene00172987	H35B03.18		21ur-11657	13194648
WBGene00172988	Y105C5A.1125		21ur-12263	13205726
WBGene00172989	Y116A8C.403		21ur-9359	13210599
WBGene00172990	Y4C6B.81		21ur-12033	13193964
WBGene00172991	Y57G11C.998		21ur-8366	13202850
WBGene00172992	C43G2.24		21ur-7237	13196161
WBGene00172993	Y40H7A.279		21ur-15012	13204285
WBGene00172994	T23G4.111		21ur-8587	13199173
WBGene00172995	Y45F10D.120		21ur-14526	13199499
WBGene00172996	Y43D4A.137		21ur-9010	13210150
WBGene00172997	Y57G11A.197		21ur-10618	13201814
WBGene00172998	Y57G11C.999		21ur-8494	13203297
WBGene00172999	C31H1.80		21ur-7255	13194822
WBGene00173000	T27E9.10		21ur-13175	13191792
WBGene00173001	Y67A10A.299		21ur-7330	13201376
WBGene00173002	Y105C5A.1126		21ur-13376	13205947
WBGene00173003	Y105C5B.1247		21ur-8394	13207961
WBGene00173004	H16O14.67		21ur-7317	13195410
WBGene00173005	Y73F8A.1021		21ur-12510	13205370
WBGene00173006	F52B11.85		21ur-8313	13200407
WBGene00173007	Y105C5A.1127		21ur-14223	13205671
WBGene00173008	Y64G10A.318		21ur-5585	13200989
WBGene00173009	Y7A9A.73		21ur-6446	13208357
WBGene00173010	Y73F8A.1022		21ur-6298	13204937
WBGene00173011	Y57G11C.1000		21ur-9793	13203509
WBGene00173012	Y73F8A.1023		21ur-10970	13205267
WBGene00173013	Y41E3.425		21ur-10473	13204002
WBGene00173014	LLC1.104		21ur-14853	13201678
WBGene00173015	B0273.98		21ur-11786	13194208
WBGene00173016	Y73B6BL.228		21ur-14314	13195822
WBGene00173017	Y105C5B.1248		21ur-8024	13207862
WBGene00173018	C46G7.99		21ur-8165	13195349
WBGene00173019	Y73B6BL.229		21ur-14891	13195845
WBGene00173020	Y37A1B.304		21ur-11024	13200263
WBGene00173021	F35D6.20		21ur-14593	13194291
WBGene00173022	Y73F8A.1024		21ur-6621	13205134
WBGene00173023	R05A10.107		21ur-6014	13200654
WBGene00173024	Y57G11C.1001		21ur-8606	13202568
WBGene00173025	Y73F8A.1025		21ur-12961	13204532
WBGene00173026	Y64G10A.319		21ur-13362	13201087
WBGene00173027	H32C10.83		21ur-10325	13195107
WBGene00173028	Y57G11A.198		21ur-10711	13201783
WBGene00173029	Y67A10A.300		21ur-8780	13201291
WBGene00173030	Y40H7A.280		21ur-8339	13204200
WBGene00173031	H16O14.68		21ur-8160	13195448
WBGene00173032	Y73B6BL.230		21ur-9777	13196065
WBGene00173033	Y73F8A.1026		21ur-10183	13205149
WBGene00173034	ZK381.29		21ur-13688	13196422
WBGene00173035	Y51H4A.831		21ur-6687	13209268
WBGene00173036	Y73F8A.1027		21ur-14940	13205163
WBGene00173037	Y105C5B.1249		21ur-9111	13208346
WBGene00173038	Y116A8B.82		21ur-9260	13211105
WBGene00173039	R13H7.17		21ur-9864	13196361
WBGene00173040	Y7A9A.74		21ur-7302	13208403
WBGene00173041	K10C9.10		21ur-13596	13211568
WBGene00173042	Y73F8A.1028		21ur-6022	13204653
WBGene00173043	Y48G10A.8		21ur-15556	13182786
WBGene00173044	F53H10.3		21ur-12286	13214979
WBGene00173045	Y105C5A.1128		21ur-6437	13206400
WBGene00173046	Y57G11C.1002		21ur-13882	13202459
WBGene00173047	Y73F8A.1029		21ur-9230	13205272
WBGene00173048	F53E10.7		21ur-14138	13211985
WBGene00173049	Y51H4A.832		21ur-10690	13209776
WBGene00173050	Y105C5A.1129		21ur-9003	13206320
WBGene00173051	Y7A9A.75		21ur-11425	13208381
WBGene00173052	B0273.99		21ur-5966	13194253
WBGene00173053	C06A6.8		21ur-12272	13196843
WBGene00173054	H25K10.123		21ur-8381	13208539
WBGene00173055	F21D5.10		21ur-14823	13197127
WBGene00173056	H08M01.98		21ur-5854	13199665
WBGene00173057	Y10G11A.74		21ur-14621	13208986
WBGene00173058	Y105C5A.1130		21ur-8846	13206061
WBGene00173059	Y105C5B.1250		21ur-11309	13207387
WBGene00173060	Y116A8C.404		21ur-13962	13210621
WBGene00173061	Y105C5A.1131		21ur-12144	13206668
WBGene00173062	Y57G11C.1003		21ur-15287	13203452
WBGene00173063	F26D12.82		21ur-7995	13194398
WBGene00173064	C47A4.129		21ur-9968	13199424
WBGene00173065	F55B11.119		21ur-6253	13201591
WBGene00173066	Y64G10A.320		21ur-10337	13200850
WBGene00173067	T19E7.18		21ur-8345	13194552
WBGene00173068	Y105C5B.1251		21ur-7780	13207681
WBGene00173069	Y57G11C.1004		21ur-11494	13203210
WBGene00173070	Y73B6BL.231		21ur-9559	13195870
WBGene00173071	Y51H4A.833		21ur-7141	13209302
WBGene00173072	R05A10.108		21ur-8484	13200639
WBGene00173073	Y105C5A.1132		21ur-13623	13206221
WBGene00173074	F13G11.128		21ur-10697	13202440
WBGene00173075	F13B12.10		21ur-14374	13197817
WBGene00173076	Y10G11A.75		21ur-6062	13208973
WBGene00173077	Y41E3.426		21ur-7162	13203775
WBGene00173078	C47A4.130		21ur-9104	13199387
WBGene00173079	Y116A8C.405		21ur-9295	13210858
WBGene00173080	Y64G10A.321		21ur-13636	13201078
WBGene00173081	C39H7.59		21ur-13584	13194473
WBGene00173082	C02B10.63		21ur-6694	13193523
WBGene00173083	Y4C6B.82		21ur-15599	13193958
WBGene00173084	Y45F10B.56		21ur-13520	13198946
WBGene00173085	C31H1.81		21ur-8327	13194801
WBGene00173086	Y57G11B.203		21ur-13371	13202276
WBGene00173087	F38C2.83		21ur-15332	13208666
WBGene00173088	Y116A8C.406		21ur-7923	13210561
WBGene00173089	T19E7.19		21ur-6129	13194554
WBGene00173090	C47A4.131		21ur-10376	13199352
WBGene00173091	Y105C5B.1252		21ur-10902	13207952
WBGene00173092	Y105C5B.1253		21ur-15381	13207096
WBGene00173093	Y64G10A.322		21ur-11040	13200872
WBGene00173094	Y105C5B.1254		21ur-11033	13208272
WBGene00173095	Y105C5B.1255		21ur-7072	13207661
WBGene00173096	F52B11.86		21ur-10518	13200419
WBGene00173097	Y105C5A.1133		21ur-6628	13205957
WBGene00173098	Y73F8A.1030		21ur-7704	13205482
WBGene00173099	T19H5.10		21ur-11208	13186497
WBGene00173100	Y73F8A.1031		21ur-7596	13204839
WBGene00173101	VY10G11R.60		21ur-12383	13209038
WBGene00173102	F35D6.21		21ur-13568	13194281
WBGene00173103	Y73F8A.1032		21ur-7872	13205591
WBGene00173104	Y67A10A.301		21ur-11713	13201301
WBGene00173105	Y105C5B.1256		21ur-10689	13207292
WBGene00173106	F52D2.11		21ur-14662	13219431
WBGene00173107	K10D3.7		21ur-14256	13180803
WBGene00173108	Y105C5B.1257		21ur-11203	13207773
WBGene00173109	R13H9.8		21ur-10651	13193484
WBGene00173110	C01G5.23		21ur-8881	13196148
WBGene00173111	Y57G11C.1005		21ur-14964	13202709
WBGene00173112	C09B9.69		21ur-12605	13193405
WBGene00173113	T13A10.51		21ur-12989	13195752
WBGene00173114	Y41E3.427		21ur-13944	13204026
WBGene00173115	C17H1.28		21ur-13937	13182683
WBGene00173116	Y73F8A.1033		21ur-5895	13204753
WBGene00173117	Y73F8A.1034		21ur-11865	13205527
WBGene00173118	Y75B8A.43		21ur-14837	13191569
WBGene00173119	B0513.79		21ur-8158	13199779
WBGene00173120	Y40H7A.281		21ur-9497	13204304
WBGene00173121	Y105C5B.1258		21ur-15206	13206969
WBGene00173122	K08B4.32		21ur-7724	13195490
WBGene00173123	Y57G11C.1006		21ur-9151	13202875
WBGene00173124	Y67A10A.302		21ur-12883	13201404
WBGene00173125	Y51H4A.834		21ur-15548	13209742
WBGene00173126	Y40H7A.282		21ur-11096	13204343
WBGene00173127	Y57G11C.1007		21ur-9987	13202614
WBGene00173128	C11D2.84		21ur-6986	13195635
WBGene00173129	Y43D4A.138		21ur-7425	13210148
WBGene00173130	Y105C5B.1259		21ur-6644	13208177
WBGene00173131	C11D2.85		21ur-9597	13195646
WBGene00173132	Y37A1A.134		21ur-8945	13199915
WBGene00173133	Y37A1A.135		21ur-6592	13199908
WBGene00173134	Y73B6BL.232		21ur-9712	13195922
WBGene00173135	B0513.80		21ur-7060	13199754
WBGene00173136	LLC1.105		21ur-11499	13201714
WBGene00173137	Y73B6BL.233		21ur-11503	13195921
WBGene00173138	Y116A8C.407		21ur-8657	13210643
WBGene00173139	B0273.100		21ur-13076	13194219
WBGene00173140	H08M21.8		21ur-12027	13195686
WBGene00173141	H04M03.67		21ur-6391	13195022
WBGene00173142	Y71G12B.34		21ur-14112	13179380
WBGene00173143	Y7A9C.28		21ur-8822	13208682
WBGene00173144	F56F12.31		21ur-5918	13199449
WBGene00173145	Y57G11C.1008		21ur-5729	13202649
WBGene00173146	Y37A1B.305		21ur-12631	13200174
WBGene00173147	Y105C5A.1134		21ur-15252	13206753
WBGene00173148	T06A10.92		21ur-12184	13210372
WBGene00173149	H04M03.68		21ur-12435	13194982
WBGene00173150	Y10G11A.76		21ur-6632	13208970
WBGene00173151	Y105C5B.1260		21ur-6386	13207729
WBGene00173152	C49A9.31		21ur-15131	13195690
WBGene00173153	C01B10.40		21ur-8058	13196246
WBGene00173154	Y57G11C.1009		21ur-11404	13203456
WBGene00173155	Y64G10A.323		21ur-12353	13200870
WBGene00173156	Y105C5B.1261		21ur-9416	13208035
WBGene00173157	Y73F8A.1035		21ur-9290	13204928
WBGene00173158	Y73F8A.1036		21ur-5558	13205333
WBGene00173159	Y43D4A.139		21ur-6194	13210036
WBGene00173160	Y105C5A.1135		21ur-9061	13206336
WBGene00173161	H04M03.69		21ur-14234	13195000
WBGene00173162	Y37A1B.306		21ur-15041	13200193
WBGene00173163	Y40H7A.283		21ur-14444	13204416
WBGene00173164	C27H2.103		21ur-13983	13199999
WBGene00173165	C55C3.61		21ur-7837	13194562
WBGene00173166	Y9C9A.91		21ur-13794	13193282
WBGene00173167	Y105C5B.1262		21ur-9775	13207548
WBGene00173168	C37E2.6		21ur-12110	13223772
WBGene00173169	Y57G11A.199		21ur-9077	13201805
WBGene00173170	Y57G11C.1010		21ur-14615	13203463
WBGene00173171	F35D6.22		21ur-6389	13194284
WBGene00173172	T03G11.11		21ur-13976	13220531
WBGene00173173	C13D9.11		21ur-14932	13212753
WBGene00173174	C39H7.60		21ur-14232	13194470
WBGene00173175	Y116A8C.408		21ur-7177	13210473
WBGene00173176	Y105C5A.1136		21ur-6203	13206060
WBGene00173177	C17H12.28		21ur-13732	13196318
WBGene00173178	Y116A8C.409		21ur-9525	13210700
WBGene00173179	LLC1.106		21ur-7684	13201712
WBGene00173180	Y40H7A.284		21ur-10635	13204275
WBGene00173181	Y57G11C.1011		21ur-14942	13203451
WBGene00173182	Y73F8A.1037		21ur-14898	13205144
WBGene00173183	F02H6.66		21ur-14177	13200786
WBGene00173184	Y105C5A.1137		21ur-7405	13205965
WBGene00173185	Y51H4A.835		21ur-7009	13209814
WBGene00173186	H08M01.99		21ur-5874	13199637
WBGene00173187	Y105C5A.1138		21ur-9744	13206573
WBGene00173188	F13G11.129		21ur-7501	13202375
WBGene00173189	H25K10.124		21ur-14422	13208502
WBGene00173190	Y73B6BL.234		21ur-13878	13195867
WBGene00173191	F55B11.120		21ur-8071	13201562
WBGene00173192	F55B11.121		21ur-15627	13201533
WBGene00173193	Y57G11C.1012		21ur-14936	13203010
WBGene00173194	Y73F8A.1038		21ur-9374	13205521
WBGene00173195	F38A5.20		21ur-12717	13196197
WBGene00173196	Y51H4A.836		21ur-14634	13209373
WBGene00173197	Y73F8A.1039		21ur-5457	13205076
WBGene00173198	Y73F8A.1040		21ur-9574	13204714
WBGene00173199	Y105C5A.1139		21ur-10638	13205785
WBGene00173200	Y105C5B.1263		21ur-7556	13207152
WBGene00173201	Y105C5B.1264		21ur-13139	13207629
WBGene00173202	F36H12.60		21ur-6810	13193836
WBGene00173203	W10G6.4		21ur-12975	13224453
WBGene00173204	Y51H4A.837		21ur-7031	13209559
WBGene00173205	H08M01.100		21ur-5664	13199636
WBGene00173206	Y105C5A.1140		21ur-9640	13206801
WBGene00173207	R05A10.109		21ur-6994	13200652
WBGene00173208	F26D12.83		21ur-11955	13194383
WBGene00173209	Y73F8A.1041		21ur-6603	13204998
WBGene00173210	T06A10.93		21ur-11765	13210383
WBGene00173211	C47A4.132		21ur-12934	13199333
WBGene00173212	C31H1.82		21ur-12857	13194777
WBGene00173213	K08B4.33		21ur-8177	13195473
WBGene00173214	H08M01.101		21ur-7512	13199638
WBGene00173215	Y116A8A.124		21ur-6126	13210224
WBGene00173216	Y57G11C.1013		21ur-14408	13203019
WBGene00173217	C39H7.61		21ur-13602	13194484
WBGene00173218	F52B11.87		21ur-9224	13200411
WBGene00173219	Y37A1B.307		21ur-8274	13200303
WBGene00173220	Y37A1B.308		21ur-11750	13200298
WBGene00173221	Y57G11C.1014		21ur-9766	13203242
WBGene00173222	Y57G11C.1015		21ur-5776	13203091
WBGene00173223	Y116A8B.83		21ur-11563	13211100
WBGene00173224	Y64G10A.324		21ur-11410	13200966
WBGene00173225	Y57G11C.1016		21ur-8813	13202605
WBGene00173226	Y105C5A.1141		21ur-7952	13206457
WBGene00173227	W07A12.9		21ur-13196	13186378
WBGene00173228	Y105C5B.1265		21ur-10434	13207704
WBGene00173229	D2096.15		21ur-14060	13197028
WBGene00173230	Y105C5B.1266		21ur-6569	13208141
WBGene00173231	F52C9.9		21ur-11565	13189523
WBGene00173232	Y73B6BL.235		21ur-8592	13196006
WBGene00173233	T06A10.94		21ur-6562	13210346
WBGene00173234	F52D4.29		21ur-5859	13199278
WBGene00173235	T06A10.95		21ur-12042	13210422
WBGene00173236	Y105C5A.1142		21ur-12870	13205992
WBGene00173237	Y51H4A.838		21ur-13609	13209460
WBGene00173238	T01A4.4		21ur-14920	13179995
WBGene00173239	Y73F8A.1042		21ur-8935	13204842
WBGene00173240	Y45F10D.121		21ur-12160	13199517
WBGene00173241	VY10G11R.61		21ur-13413	13209079
WBGene00173242	T27E7.72		21ur-6710	13202037
WBGene00173243	F35D6.23		21ur-9469	13194279
WBGene00173244	Y37A1A.136		21ur-8108	13199919
WBGene00173245	T06E4.15		21ur-13884	13214454
WBGene00173246	C52D10.113		21ur-8554	13210962
WBGene00173247	Y51H4A.839		21ur-15498	13209473
WBGene00173248	C36E8.8		21ur-14745	13189075
WBGene00173249	H04M03.70		21ur-15611	13195017
WBGene00173250	B0273.101		21ur-7494	13194235
WBGene00173251	C11D2.86		21ur-10980	13195633
WBGene00173252	Y64G10A.325		21ur-8296	13200910
WBGene00173253	Y73B6BL.236		21ur-11240	13195920
WBGene00173254	Y105C5A.1143		21ur-9349	13205963
WBGene00173255	Y116A8C.410		21ur-12683	13210587
WBGene00173256	F52B11.88		21ur-15271	13200476
WBGene00173257	Y57G11C.1017		21ur-11112	13202666
WBGene00173258	C55C3.62		21ur-7392	13194595
WBGene00173259	Y57G11C.1018		21ur-8694	13203216
WBGene00173260	Y41E3.428		21ur-11822	13203950
WBGene00173261	H08M01.102		21ur-8402	13199624
WBGene00173262	Y7A9A.76		21ur-12406	13208413
WBGene00173263	C45E5.46		21ur-15608	24104318
WBGene00173264	Y67A10A.303		21ur-10276	13201370
WBGene00173265	Y64G10A.326		21ur-14263	13200915
WBGene00173266	Y57G11A.200		21ur-8083	13201994
WBGene00173267	Y37A1B.309		21ur-10703	13200149
WBGene00173268	Y73F8A.1043		21ur-6837	13205129
WBGene00173269	Y57G11B.204		21ur-6423	13202286
WBGene00173270	F36H12.61		21ur-7377	13193817
WBGene00173271	Y116A8A.125		21ur-14439	13210295
WBGene00173272	Y40H7A.285		21ur-6188	13204480
WBGene00173273	Y67A10A.304		21ur-8377	13201401
WBGene00173274	Y57G11C.1019		21ur-14572	13202756
WBGene00173275	F56F12.32		21ur-6271	13199442
WBGene00173276	H25K10.125		21ur-6060	13208552
WBGene00173277	Y57G11C.1020		21ur-15189	13203305
WBGene00173278	Y51H4A.840		21ur-13353	13209230
WBGene00173279	H35B03.19		21ur-13083	13194645
WBGene00173280	Y105C5B.1267		21ur-10604	13208181
WBGene00173281	C45E5.47		21ur-11193	13194687
WBGene00173282	Y57G11A.201		21ur-14507	13201936
WBGene00173283	C31H1.83		21ur-7228	13194751
WBGene00173284	T23G4.112		21ur-9251	13199249
WBGene00173285	ZK75.5		21ur-13598	13185213
WBGene00173286	Y105C5A.1144		21ur-6487	13205838
WBGene00173287	VY10G11R.62		21ur-6462	13209082
WBGene00173288	Y105C5A.1145		21ur-15451	13205832
WBGene00173289	Y41E3.429		21ur-6468	13204033
WBGene00173290	T05E8.4		21ur-13508	13180267
WBGene00173291	Y51H4A.841		21ur-12325	13209387
WBGene00173292	Y4C6B.83		21ur-7346	13193949
WBGene00173293	AC7.67		21ur-6196	13193593
WBGene00173294	H06H21.30		21ur-10653	13193065
WBGene00173295	Y51H4A.842		21ur-12503	13209298
WBGene00173296	Y105C5A.1146		21ur-13299	13206786
WBGene00173297	T13A10.52		21ur-13779	13195770
WBGene00173298	T04C12.12		21ur-13032	13215074
WBGene00173299	H25K10.126		21ur-14442	13208457
WBGene00173300	Y10G11A.77		21ur-9457	13208969
WBGene00173301	Y73B6BL.237		21ur-5541	13195956
WBGene00173302	F52B11.89		21ur-11686	13200414
WBGene00173303	F57B10.15		21ur-14797	13180630
WBGene00173304	T27E7.73		21ur-8966	13202026
WBGene00173305	B0513.81		21ur-9543	13199763
WBGene00173306	Y105C5B.1268		21ur-12954	13207560
WBGene00173307	F22A3.8		21ur-15500	13221085
WBGene00173308	Y116A8B.84		21ur-8666	13211043
WBGene00173309	Y64G10A.327		21ur-13501	13200871
WBGene00173310	Y105C5B.1269		21ur-5881	13207512
WBGene00173311	Y105C5A.1147		21ur-7084	13205768
WBGene00173312	C35D6.106		21ur-10757	13208746
WBGene00173313	Y57G11C.1021		21ur-7119	13203499
WBGene00173314	Y105C5A.1148		21ur-11968	13205742
WBGene00173315	Y105C5A.1149		21ur-7423	13205696
WBGene00173316	Y73F8A.1044		21ur-12929	13204825
WBGene00173317	ZK616.54		21ur-8951	13194075
WBGene00173318	Y116A8C.411		21ur-11986	13210455
WBGene00173319	Y45F10C.19		21ur-6726	13199118
WBGene00173320	Y45F10D.122		21ur-12818	13199476
WBGene00173321	Y40H7A.286		21ur-7089	13204317
WBGene00173322	Y105C5A.1150		21ur-5471	13205959
WBGene00173323	Y4C6B.84		21ur-10481	13193942
WBGene00173324	Y45F10D.123		21ur-9885	13199513
WBGene00173325	Y105C5B.1270		21ur-7733	13207913
WBGene00173326	C55C3.63		21ur-12345	13194623
WBGene00173327	F53B2.12		21ur-14689	13198635
WBGene00173328	Y57G11B.205		21ur-5485	13202083
WBGene00173329	Y57G11C.1022		21ur-7856	13203062
WBGene00173330	Y105C5B.1271		21ur-11731	13208239
WBGene00173331	B0513.82		21ur-9656	13199768
WBGene00173332	Y73B6BL.238		21ur-8901	13195884
WBGene00173333	F12F3.4		21ur-14790	13213134
WBGene00173334	Y67A10A.305		21ur-11136	13201458
WBGene00173335	C02B10.64		21ur-10421	13193521
WBGene00173336	K01D12.16		21ur-10895	13215755
WBGene00173337	F27C1.15		21ur-14376	13180265
WBGene00173338	Y57G11B.206		21ur-14287	13202295
WBGene00173339	Y105C5B.1272		21ur-9981	13207228
WBGene00173340	H12I19.103		21ur-10565	13200514
WBGene00173341	Y73F8A.1045		21ur-13829	13205137
WBGene00173342	M199.126		21ur-7053	13204143
WBGene00173343	C35D6.107		21ur-11013	13208831
