Gene stable ID	Transcript stable ID	Protein stable ID	Gene name	NCBI gene (formerly Entrezgene) ID
ENSRNOG00000009358	ENSRNOT00000012394	ENSRNOP00000012394	Osgin2	313085
ENSRNOG00000009358	ENSRNOT00000095460	ENSRNOP00000092835	Osgin2	313085
ENSRNOG00000021638	ENSRNOT00000112184	ENSRNOP00000076544	Pycr3	300035
ENSRNOG00000021638	ENSRNOT00000112184	ENSRNOP00000076544	Pycr3	300033
ENSRNOG00000021638	ENSRNOT00000110570	ENSRNOP00000096307	Pycr3	300035
ENSRNOG00000021638	ENSRNOT00000110570	ENSRNOP00000096307	Pycr3	300033
ENSRNOG00000021638	ENSRNOT00000111979	ENSRNOP00000081329	Pycr3	300035
ENSRNOG00000021638	ENSRNOT00000111979	ENSRNOP00000081329	Pycr3	300033
ENSRNOG00000021638	ENSRNOT00000029456	ENSRNOP00000034828	Pycr3	300035
ENSRNOG00000021638	ENSRNOT00000029456	ENSRNOP00000034828	Pycr3	300033
ENSRNOG00000021638	ENSRNOT00000094330	ENSRNOP00000097149	Pycr3	300035
ENSRNOG00000021638	ENSRNOT00000094330	ENSRNOP00000097149	Pycr3	300033
ENSRNOG00000021638	ENSRNOT00000098616	ENSRNOP00000087171	Pycr3	300035
ENSRNOG00000021638	ENSRNOT00000098616	ENSRNOP00000087171	Pycr3	300033
ENSRNOG00000021638	ENSRNOT00000117537	ENSRNOP00000084037	Pycr3	300035
ENSRNOG00000021638	ENSRNOT00000117537	ENSRNOP00000084037	Pycr3	300033
ENSRNOG00000021638	ENSRNOT00000106771	ENSRNOP00000092090	Pycr3	300035
ENSRNOG00000021638	ENSRNOT00000106771	ENSRNOP00000092090	Pycr3	300033
ENSRNOG00000021638	ENSRNOT00000087328	ENSRNOP00000071183	Pycr3	300035
ENSRNOG00000021638	ENSRNOT00000087328	ENSRNOP00000071183	Pycr3	300033
ENSRNOG00000019057	ENSRNOT00000025901	ENSRNOP00000025902	Prkcq	85420
ENSRNOG00000019057	ENSRNOT00000114215	ENSRNOP00000083951	Prkcq	85420
ENSRNOG00000017840	ENSRNOT00000066816	ENSRNOP00000060791	Pik3c3	65052
ENSRNOG00000017840	ENSRNOT00000106926	ENSRNOP00000080772	Pik3c3	65052
ENSRNOG00000017840	ENSRNOT00000109777	ENSRNOP00000092703	Pik3c3	65052
ENSRNOG00000012995	ENSRNOT00000067298	ENSRNOP00000061124	Gpr165	296866
ENSRNOG00000008847	ENSRNOT00000011699	ENSRNOP00000011699	Gja3	79217
ENSRNOG00000063767	ENSRNOT00000109258	ENSRNOP00000079293	Slc22a16	682934
ENSRNOG00000063767	ENSRNOT00000115027	ENSRNOP00000082507	Slc22a16	682934
ENSRNOG00000053229	ENSRNOT00000079385	ENSRNOP00000073713	AABR07007905.2	
ENSRNOG00000003298	ENSRNOT00000070958	ENSRNOP00000064534	Cd247	25300
ENSRNOG00000003298	ENSRNOT00000004403	ENSRNOP00000004403	Cd247	25300
ENSRNOG00000057390	ENSRNOT00000084178	ENSRNOP00000072291	AABR07030143.1	
ENSRNOG00000000510	ENSRNOT00000000611	ENSRNOP00000000611	Clps	25680
ENSRNOG00000019473	ENSRNOT00000091296	ENSRNOP00000070767	Dcun1d2	688913
ENSRNOG00000019473	ENSRNOT00000092680	ENSRNOP00000075757	Dcun1d2	688913
ENSRNOG00000019473	ENSRNOT00000096712	ENSRNOP00000097667	Dcun1d2	688913
ENSRNOG00000019473	ENSRNOT00000026370	ENSRNOP00000026370	Dcun1d2	688913
ENSRNOG00000010296	ENSRNOT00000014391	ENSRNOP00000014391	Slc7a7	83509
ENSRNOG00000018536	ENSRNOT00000025260	ENSRNOP00000025260	Pck2	361042
ENSRNOG00000018536	ENSRNOT00000106981	ENSRNOP00000092209	Pck2	361042
ENSRNOG00000018536	ENSRNOT00000097088	ENSRNOP00000082970	Pck2	361042
ENSRNOG00000064135	ENSRNOT00000120100			
ENSRNOG00000034275	ENSRNOT00000110512	ENSRNOP00000083781	Defb39	641646
ENSRNOG00000034275	ENSRNOT00000040406	ENSRNOP00000039757	Defb39	641646
ENSRNOG00000010252	ENSRNOT00000105014	ENSRNOP00000085099	Hexa	300757
ENSRNOG00000010252	ENSRNOT00000108506	ENSRNOP00000084550	Hexa	300757
ENSRNOG00000010252	ENSRNOT00000013747	ENSRNOP00000013747	Hexa	300757
ENSRNOG00000033575	ENSRNOT00000105384	ENSRNOP00000086266	Emid1	685462
ENSRNOG00000033575	ENSRNOT00000098869	ENSRNOP00000082254	Emid1	685462
ENSRNOG00000033575	ENSRNOT00000105678	ENSRNOP00000087090	Emid1	685462
ENSRNOG00000033575	ENSRNOT00000057361	ENSRNOP00000054173	Emid1	685462
ENSRNOG00000013884	ENSRNOT00000093876	ENSRNOP00000078222	Psd3	306380
ENSRNOG00000013884	ENSRNOT00000113025	ENSRNOP00000078224	Psd3	306380
ENSRNOG00000013884	ENSRNOT00000068629	ENSRNOP00000059423	Psd3	306380
ENSRNOG00000013884	ENSRNOT00000112213	ENSRNOP00000087887	Psd3	306380
ENSRNOG00000013884	ENSRNOT00000068177	ENSRNOP00000062924	Psd3	306380
ENSRNOG00000013884	ENSRNOT00000117420	ENSRNOP00000096277	Psd3	306380
ENSRNOG00000013884	ENSRNOT00000105283	ENSRNOP00000097864	Psd3	306380
ENSRNOG00000013884	ENSRNOT00000041994	ENSRNOP00000042590	Psd3	306380
ENSRNOG00000014915	ENSRNOT00000094128	ENSRNOP00000084963	Gsr	116686
ENSRNOG00000014915	ENSRNOT00000020252	ENSRNOP00000020252	Gsr	116686
ENSRNOG00000014915	ENSRNOT00000090036	ENSRNOP00000068989	Gsr	116686
ENSRNOG00000019518	ENSRNOT00000026457	ENSRNOP00000026457	Pde4c	290646
ENSRNOG00000019518	ENSRNOT00000116505	ENSRNOP00000083315	Pde4c	290646
ENSRNOG00000019518	ENSRNOT00000113780	ENSRNOP00000096064	Pde4c	290646
ENSRNOG00000030027	ENSRNOT00000044073	ENSRNOP00000039789	Fbxw17	361219
ENSRNOG00000065600	ENSRNOT00000110311	ENSRNOP00000084246		
ENSRNOG00000031928	ENSRNOT00000061889	ENSRNOP00000058605	Vom2r67	689485
ENSRNOG00000055673	ENSRNOT00000088425	ENSRNOP00000080795	Gpr52	684623
ENSRNOG00000067596	ENSRNOT00000050544	ENSRNOP00000048523		302719
ENSRNOG00000028649	ENSRNOT00000029415	ENSRNOP00000034957	Tox3	291908
ENSRNOG00000015576	ENSRNOT00000114729	ENSRNOP00000088924	Hsdl1	361418
ENSRNOG00000015576	ENSRNOT00000020859	ENSRNOP00000020860	Hsdl1	361418
ENSRNOG00000019472	ENSRNOT00000026343	ENSRNOP00000026343	Ackr2	140473
ENSRNOG00000019472	ENSRNOT00000097400	ENSRNOP00000081718	Ackr2	140473
ENSRNOG00000048025	ENSRNOT00000082983	ENSRNOP00000073796	Cstf2	683927
ENSRNOG00000048025	ENSRNOT00000074330	ENSRNOP00000066513	Cstf2	683927
ENSRNOG00000048025	ENSRNOT00000079572	ENSRNOP00000069956	Cstf2	683927
ENSRNOG00000048025	ENSRNOT00000098089	ENSRNOP00000082910	Cstf2	683927
ENSRNOG00000053230	ENSRNOT00000083714	ENSRNOP00000070710	Cep20	360461
ENSRNOG00000067394	ENSRNOT00000109121	ENSRNOP00000087609		
ENSRNOG00000066410	ENSRNOT00000096216	ENSRNOP00000080195		
ENSRNOG00000057091	ENSRNOT00000086663	ENSRNOP00000092396		
ENSRNOG00000066599	ENSRNOT00000111960	ENSRNOP00000086665		
ENSRNOG00000012222	ENSRNOT00000016419	ENSRNOP00000016419	Cdh16	307614
ENSRNOG00000012222	ENSRNOT00000094878	ENSRNOP00000078051	Cdh16	307614
ENSRNOG00000070672	ENSRNOT00000101120	ENSRNOP00000080731		
ENSRNOG00000070672	ENSRNOT00000076960	ENSRNOP00000068327		
ENSRNOG00000070256	ENSRNOT00000046821	ENSRNOP00000041418	Spag11bl	100362580
ENSRNOG00000070256	ENSRNOT00000046821	ENSRNOP00000041418	Spag11bl	652998
ENSRNOG00000019028	ENSRNOT00000117072	ENSRNOP00000083192	Znrf1	690769
ENSRNOG00000019028	ENSRNOT00000095580	ENSRNOP00000093092	Znrf1	690769
ENSRNOG00000019028	ENSRNOT00000025716	ENSRNOP00000025716	Znrf1	690769
ENSRNOG00000000543	ENSRNOT00000000653	ENSRNOP00000000653	Frk	79209
ENSRNOG00000065065	ENSRNOT00000103246	ENSRNOP00000078330		
ENSRNOG00000054331	ENSRNOT00000101695	ENSRNOP00000078004	Wdpcp	305552
ENSRNOG00000054331	ENSRNOT00000092168	ENSRNOP00000070201	Wdpcp	305552
ENSRNOG00000054331	ENSRNOT00000107912	ENSRNOP00000090509	Wdpcp	305552
ENSRNOG00000054331	ENSRNOT00000099293	ENSRNOP00000076430	Wdpcp	305552
ENSRNOG00000018830	ENSRNOT00000083256	ENSRNOP00000072037	Aff3	363220
ENSRNOG00000018830	ENSRNOT00000099335	ENSRNOP00000084992	Aff3	363220
ENSRNOG00000018830	ENSRNOT00000042227	ENSRNOP00000047638	Aff3	363220
ENSRNOG00000003954	ENSRNOT00000050415	ENSRNOP00000050241	Il2rg	103690850
ENSRNOG00000003954	ENSRNOT00000050415	ENSRNOP00000050241	Il2rg	140924
ENSRNOG00000003954	ENSRNOT00000075934	ENSRNOP00000068438	Il2rg	103690850
ENSRNOG00000003954	ENSRNOT00000075934	ENSRNOP00000068438	Il2rg	140924
ENSRNOG00000003954	ENSRNOT00000102285	ENSRNOP00000088633	Il2rg	103690850
ENSRNOG00000003954	ENSRNOT00000102285	ENSRNOP00000088633	Il2rg	140924
ENSRNOG00000003954	ENSRNOT00000005343	ENSRNOP00000005343	Il2rg	103690850
ENSRNOG00000003954	ENSRNOT00000005343	ENSRNOP00000005343	Il2rg	140924
ENSRNOG00000002919	ENSRNOT00000034401	ENSRNOP00000032389	Gfap	24387
ENSRNOG00000002919	ENSRNOT00000113966	ENSRNOP00000094303	Gfap	24387
ENSRNOG00000002919	ENSRNOT00000093266	ENSRNOP00000076226	Gfap	24387
ENSRNOG00000049099	ENSRNOT00000047113	ENSRNOP00000041943	AABR07017250.1	
ENSRNOG00000000704	ENSRNOT00000000893	ENSRNOP00000000893	Cmklr1	60669
ENSRNOG00000000704	ENSRNOT00000105285	ENSRNOP00000091942	Cmklr1	60669
ENSRNOG00000000704	ENSRNOT00000101222	ENSRNOP00000085339	Cmklr1	60669
ENSRNOG00000000704	ENSRNOT00000097365	ENSRNOP00000089521	Cmklr1	60669
ENSRNOG00000000516	ENSRNOT00000113127	ENSRNOP00000095153	Pxt1	
ENSRNOG00000000516	ENSRNOT00000092474	ENSRNOP00000075853	Pxt1	
ENSRNOG00000062241	ENSRNOT00000093517	ENSRNOP00000097533	AABR07037234.1	
ENSRNOG00000008855	ENSRNOT00000011711	ENSRNOP00000011711	Gjb2	394266
ENSRNOG00000008855	ENSRNOT00000104368	ENSRNOP00000082358	Gjb2	394266
ENSRNOG00000019428	ENSRNOT00000064114	ENSRNOP00000061362	Higd1a	140937
ENSRNOG00000065304	ENSRNOT00000105356	ENSRNOP00000096838	Olr1081	366834
ENSRNOG00000018198	ENSRNOT00000080750	ENSRNOP00000073577	Dapk1	306722
ENSRNOG00000018198	ENSRNOT00000066950	ENSRNOP00000062122	Dapk1	306722
ENSRNOG00000069005	ENSRNOT00000058068	ENSRNOP00000054876	Haus3	102555079
ENSRNOG00000069005	ENSRNOT00000058068	ENSRNOP00000054876	Haus3	680477
ENSRNOG00000069005	ENSRNOT00000058067	ENSRNOP00000054875	Haus3	102555079
ENSRNOG00000069005	ENSRNOT00000058067	ENSRNOP00000054875	Haus3	680477
ENSRNOG00000069005	ENSRNOT00000029784	ENSRNOP00000034638	Haus3	102555079
ENSRNOG00000069005	ENSRNOT00000029784	ENSRNOP00000034638	Haus3	680477
ENSRNOG00000069005	ENSRNOT00000020576	ENSRNOP00000020576	Haus3	102555079
ENSRNOG00000069005	ENSRNOT00000020576	ENSRNOP00000020576	Haus3	680477
ENSRNOG00000053303	ENSRNOT00000090148	ENSRNOP00000073618	Bend4	681008
ENSRNOG00000004549	ENSRNOT00000085712	ENSRNOP00000075131	Dhx40	287595
ENSRNOG00000012791	ENSRNOT00000017753	ENSRNOP00000017753	Ajuba	85265
ENSRNOG00000004501	ENSRNOT00000057608	ENSRNOP00000054417	Morc2b	299555
ENSRNOG00000018239	ENSRNOT00000024782	ENSRNOP00000024782	Dhrs4	266686
ENSRNOG00000018239	ENSRNOT00000119531	ENSRNOP00000082872	Dhrs4	266686
ENSRNOG00000009145	ENSRNOT00000090009	ENSRNOP00000073633	Klf12	306110
ENSRNOG00000009145	ENSRNOT00000115385	ENSRNOP00000094732	Klf12	306110
ENSRNOG00000009145	ENSRNOT00000012424	ENSRNOP00000012424	Klf12	306110
ENSRNOG00000042727	ENSRNOT00000064799	ENSRNOP00000063790	RGD1563159	361312
ENSRNOG00000047339	ENSRNOT00000113821	ENSRNOP00000090937	Pja1	683077
ENSRNOG00000047339	ENSRNOT00000074071	ENSRNOP00000067423	Pja1	683077
ENSRNOG00000003949	ENSRNOT00000094595	ENSRNOP00000086931	AABR07037995.1	678739
ENSRNOG00000003949	ENSRNOT00000103405	ENSRNOP00000083353	AABR07037995.1	678739
ENSRNOG00000003949	ENSRNOT00000116420	ENSRNOP00000078653	AABR07037995.1	678739
ENSRNOG00000003949	ENSRNOT00000065678	ENSRNOP00000063787	AABR07037995.1	678739
ENSRNOG00000046021	ENSRNOT00000075774	ENSRNOP00000066891	Pcsk1n	246333
ENSRNOG00000050968	ENSRNOT00000075209	ENSRNOP00000064907	Ptger2	81752
ENSRNOG00000023991	ENSRNOT00000031109	ENSRNOP00000033660	Rab20	689377
ENSRNOG00000057703	ENSRNOT00000078179	ENSRNOP00000074795	Cabp7	360970
ENSRNOG00000024509	ENSRNOT00000020876	ENSRNOP00000020876	Trim52	290458
ENSRNOG00000024509	ENSRNOT00000119274	ENSRNOP00000096695	Trim52	290458
ENSRNOG00000024650	ENSRNOT00000029266	ENSRNOP00000037955	Ckap2	306575
ENSRNOG00000051398	ENSRNOT00000039155	ENSRNOP00000085199	AABR07044308.2	
ENSRNOG00000062367	ENSRNOT00000094629			
ENSRNOG00000069364	ENSRNOT00000108787			
ENSRNOG00000002890	ENSRNOT00000104700	ENSRNOP00000095931	Ankrd45	364029
ENSRNOG00000002890	ENSRNOT00000110150	ENSRNOP00000078428	Ankrd45	364029
ENSRNOG00000002890	ENSRNOT00000107362	ENSRNOP00000091058	Ankrd45	364029
ENSRNOG00000002890	ENSRNOT00000003857	ENSRNOP00000003857	Ankrd45	364029
ENSRNOG00000000479	ENSRNOT00000065349	ENSRNOP00000061875	Kifc1	294286
ENSRNOG00000000479	ENSRNOT00000114906	ENSRNOP00000092623	Kifc1	294286
ENSRNOG00000000479	ENSRNOT00000103176	ENSRNOP00000087122	Kifc1	294286
ENSRNOG00000000479	ENSRNOT00000095546	ENSRNOP00000087209	Kifc1	294286
ENSRNOG00000006311	ENSRNOT00000103816	ENSRNOP00000082554	Ccr9	282832
ENSRNOG00000006311	ENSRNOT00000008269	ENSRNOP00000008269	Ccr9	282832
ENSRNOG00000002225	ENSRNOT00000103647	ENSRNOP00000097524	Scarb2	117106
ENSRNOG00000002225	ENSRNOT00000003052	ENSRNOP00000003052	Scarb2	117106
ENSRNOG00000002225	ENSRNOT00000102726	ENSRNOP00000078097	Scarb2	117106
ENSRNOG00000027899	ENSRNOT00000031815	ENSRNOP00000082251		317310
ENSRNOG00000018923	ENSRNOT00000025575	ENSRNOP00000025575	AABR07041089.1	
ENSRNOG00000064504	ENSRNOT00000102417	ENSRNOP00000083341		
ENSRNOG00000018712	ENSRNOT00000101374	ENSRNOP00000093893	Camk2a	25400
ENSRNOG00000018712	ENSRNOT00000041533	ENSRNOP00000041940	Camk2a	25400
ENSRNOG00000018712	ENSRNOT00000080177	ENSRNOP00000069249	Camk2a	25400
ENSRNOG00000018712	ENSRNOT00000098023	ENSRNOP00000094280	Camk2a	25400
ENSRNOG00000012860	ENSRNOT00000017226	ENSRNOP00000017225	Tmem184c	291946
ENSRNOG00000012860	ENSRNOT00000095421	ENSRNOP00000091823	Tmem184c	291946
ENSRNOG00000012860	ENSRNOT00000116349	ENSRNOP00000080369	Tmem184c	291946
ENSRNOG00000000920	ENSRNOT00000001222	ENSRNOP00000001222	Phkg1	29353
ENSRNOG00000000920	ENSRNOT00000114188	ENSRNOP00000082260	Phkg1	29353
ENSRNOG00000067767	ENSRNOT00000105116	ENSRNOP00000090222		
ENSRNOG00000069530	ENSRNOT00000112588	ENSRNOP00000077231	Zfp81	691422
ENSRNOG00000069530	ENSRNOT00000104614	ENSRNOP00000081081	Zfp81	691422
ENSRNOG00000002501	ENSRNOT00000003378	ENSRNOP00000003378	Ddx3y	364073
ENSRNOG00000063456	ENSRNOT00000108718			
ENSRNOG00000066125	ENSRNOT00000102808			
ENSRNOG00000028622	ENSRNOT00000033064	ENSRNOP00000035242	Pnpla1	361812
ENSRNOG00000036794	ENSRNOT00000028388	ENSRNOP00000028388	Asb16	498005
ENSRNOG00000065258	ENSRNOT00000106638	ENSRNOP00000083375	Defb12	641643
ENSRNOG00000016467	ENSRNOT00000061504	ENSRNOP00000058222	Kctd1	291772
ENSRNOG00000016467	ENSRNOT00000110896	ENSRNOP00000092708	Kctd1	291772
ENSRNOG00000017888	ENSRNOT00000024115	ENSRNOP00000024115	Ctsr	290975
ENSRNOG00000071057	ENSRNOT00000110043	ENSRNOP00000085455		
ENSRNOG00000064194	ENSRNOT00000095343	ENSRNOP00000088773		
ENSRNOG00000032132	ENSRNOT00000051805	ENSRNOP00000048979	AABR07037998.1	
ENSRNOG00000056845	ENSRNOT00000087749	ENSRNOP00000074631	Ct47b1	102553745
ENSRNOG00000069852	ENSRNOT00000118620	ENSRNOP00000081196		120099189
ENSRNOG00000069852	ENSRNOT00000118620	ENSRNOP00000081196		120099188
ENSRNOG00000069852	ENSRNOT00000118620	ENSRNOP00000081196		100360296
ENSRNOG00000019661	ENSRNOT00000026652	ENSRNOP00000026652	Gdf15	29455
ENSRNOG00000065081	ENSRNOT00000113729	ENSRNOP00000088754	Otx1	25646
ENSRNOG00000006394	ENSRNOT00000008788	ENSRNOP00000008788	Tbc1d10a	360968
ENSRNOG00000019326	ENSRNOT00000089873	ENSRNOP00000073816	Cfdp1	292027
ENSRNOG00000019326	ENSRNOT00000112483	ENSRNOP00000083789	Cfdp1	292027
ENSRNOG00000019326	ENSRNOT00000026249	ENSRNOP00000026249	Cfdp1	292027
ENSRNOG00000016558	ENSRNOT00000022277	ENSRNOP00000022277	Pllp	64364
ENSRNOG00000005447	ENSRNOT00000007379	ENSRNOP00000007379	Ypel2	360590
ENSRNOG00000005447	ENSRNOT00000114367	ENSRNOP00000094262	Ypel2	360590
ENSRNOG00000022144	ENSRNOT00000003557	ENSRNOP00000065215	AABR07072356.1	100361993
ENSRNOG00000066139	ENSRNOT00000104074			
ENSRNOG00000001066	ENSRNOT00000120221	ENSRNOP00000082662	Itih2	
ENSRNOG00000001066	ENSRNOT00000107455	ENSRNOP00000088103	Itih2	
ENSRNOG00000001066	ENSRNOT00000038817	ENSRNOP00000036443	Itih2	
ENSRNOG00000015590	ENSRNOT00000079580	ENSRNOP00000073360	Dnaaf1	361419
ENSRNOG00000015590	ENSRNOT00000020917	ENSRNOP00000020917	Dnaaf1	361419
ENSRNOG00000015590	ENSRNOT00000105457	ENSRNOP00000085726	Dnaaf1	361419
ENSRNOG00000050510	ENSRNOT00000042711	ENSRNOP00000067788	Rab1b	
ENSRNOG00000025244	ENSRNOT00000076323	ENSRNOP00000095828	Trrap	288471
ENSRNOG00000025244	ENSRNOT00000030545	ENSRNOP00000095357	Trrap	288471
ENSRNOG00000025244	ENSRNOT00000091346	ENSRNOP00000076944	Trrap	288471
ENSRNOG00000002200	ENSRNOT00000002990	ENSRNOP00000080869	AABR07072371.1	100363472
ENSRNOG00000002429	ENSRNOT00000003296	ENSRNOP00000003296	Rtl3	317221
ENSRNOG00000063334	ENSRNOT00000117691	ENSRNOP00000078099		
ENSRNOG00000058316	ENSRNOT00000079338	ENSRNOP00000073210	Mospd1	686087
ENSRNOG00000053351	ENSRNOT00000089754	ENSRNOP00000073620	Rhox3	100190895
ENSRNOG00000029371	ENSRNOT00000043672	ENSRNOP00000051288	Fam71a	498311
ENSRNOG00000038786	ENSRNOT00000075844	ENSRNOP00000077295	Tex50	102551559
ENSRNOG00000038786	ENSRNOT00000059261	ENSRNOP00000085488	Tex50	102551559
ENSRNOG00000006096	ENSRNOT00000093186	ENSRNOP00000076092	Slc26a7	297910
ENSRNOG00000006096	ENSRNOT00000093409	ENSRNOP00000076107	Slc26a7	297910
ENSRNOG00000006096	ENSRNOT00000067331	ENSRNOP00000058989	Slc26a7	297910
ENSRNOG00000006096	ENSRNOT00000106456	ENSRNOP00000094547	Slc26a7	297910
ENSRNOG00000003783	ENSRNOT00000005021	ENSRNOP00000005021	Fthl17a	681066
ENSRNOG00000013459	ENSRNOT00000095720	ENSRNOP00000080797	Ints9	290322
ENSRNOG00000013459	ENSRNOT00000018071	ENSRNOP00000018071	Ints9	290322
ENSRNOG00000013459	ENSRNOT00000119472	ENSRNOP00000085699	Ints9	290322
ENSRNOG00000013459	ENSRNOT00000096924	ENSRNOP00000088568	Ints9	290322
ENSRNOG00000005857	ENSRNOT00000106822	ENSRNOP00000089225	Lrrc3b	305705
ENSRNOG00000005857	ENSRNOT00000007672	ENSRNOP00000007672	Lrrc3b	305705
ENSRNOG00000005857	ENSRNOT00000117616	ENSRNOP00000081685	Lrrc3b	305705
ENSRNOG00000005857	ENSRNOT00000094588	ENSRNOP00000085779	Lrrc3b	305705
ENSRNOG00000028586	ENSRNOT00000043384	ENSRNOP00000046380	Mcph1	306594
ENSRNOG00000006740	ENSRNOT00000009150	ENSRNOP00000009150	Castor1	360969
ENSRNOG00000000937	ENSRNOT00000001243	ENSRNOP00000001243	Slc46a3	288454
ENSRNOG00000064883	ENSRNOT00000113157	ENSRNOP00000077571		690138
ENSRNOG00000010440	ENSRNOT00000025172	ENSRNOP00000025172	Gnal	24611
ENSRNOG00000010440	ENSRNOT00000086679	ENSRNOP00000073266	Gnal	24611
ENSRNOG00000010440	ENSRNOT00000087673	ENSRNOP00000074114	Gnal	24611
ENSRNOG00000003581	ENSRNOT00000087096	ENSRNOP00000072711	Pou2f1	171068
ENSRNOG00000003581	ENSRNOT00000047488	ENSRNOP00000044416	Pou2f1	171068
ENSRNOG00000003581	ENSRNOT00000118670	ENSRNOP00000094292	Pou2f1	171068
ENSRNOG00000003581	ENSRNOT00000115647	ENSRNOP00000092131	Pou2f1	171068
ENSRNOG00000002061	ENSRNOT00000061162	ENSRNOP00000057876	Ptpn13	498331
ENSRNOG00000002061	ENSRNOT00000087081	ENSRNOP00000071873	Ptpn13	498331
ENSRNOG00000002061	ENSRNOT00000099356	ENSRNOP00000083228	Ptpn13	498331
ENSRNOG00000002061	ENSRNOT00000119111	ENSRNOP00000087844	Ptpn13	498331
ENSRNOG00000022565	ENSRNOT00000031692	ENSRNOP00000032464	Lrrc25	498605
ENSRNOG00000022565	ENSRNOT00000110445	ENSRNOP00000078617	Lrrc25	498605
ENSRNOG00000069303	ENSRNOT00000097939	ENSRNOP00000089613	Sh3bgrl	302363
ENSRNOG00000000922	ENSRNOT00000093294	ENSRNOP00000076122	Sumf2	360800
ENSRNOG00000000922	ENSRNOT00000001224	ENSRNOP00000001224	Sumf2	360800
ENSRNOG00000012928	ENSRNOT00000017347	ENSRNOP00000017347	Prmt9	291947
ENSRNOG00000012928	ENSRNOT00000101255	ENSRNOP00000094756	Prmt9	291947
ENSRNOG00000009029	ENSRNOT00000012295	ENSRNOP00000012295	Nptn	56064
ENSRNOG00000009029	ENSRNOT00000012091	ENSRNOP00000012091	Nptn	56064
ENSRNOG00000009029	ENSRNOT00000107680	ENSRNOP00000079570	Nptn	56064
ENSRNOG00000009029	ENSRNOT00000114027	ENSRNOP00000096729	Nptn	56064
ENSRNOG00000009029	ENSRNOT00000098300	ENSRNOP00000078794	Nptn	56064
ENSRNOG00000049452	ENSRNOT00000098790	ENSRNOP00000084416	Nebl	307189
ENSRNOG00000049452	ENSRNOT00000076986	ENSRNOP00000097361	Nebl	307189
ENSRNOG00000049452	ENSRNOT00000076558	ENSRNOP00000079227	Nebl	307189
ENSRNOG00000049452	ENSRNOT00000068553	ENSRNOP00000061086	Nebl	307189
ENSRNOG00000049452	ENSRNOT00000082549	ENSRNOP00000069994	Nebl	307189
ENSRNOG00000049452	ENSRNOT00000112505	ENSRNOP00000097039	Nebl	307189
ENSRNOG00000049452	ENSRNOT00000115953	ENSRNOP00000091118	Nebl	307189
ENSRNOG00000049452	ENSRNOT00000118976	ENSRNOP00000080969	Nebl	307189
ENSRNOG00000031098	ENSRNOT00000049634	ENSRNOP00000045761	AABR07022157.1	289384
ENSRNOG00000066711	ENSRNOT00000104518	ENSRNOP00000081529		
ENSRNOG00000025518	ENSRNOT00000032252	ENSRNOP00000036263	Carmil3	361041
ENSRNOG00000030759	ENSRNOT00000091746	ENSRNOP00000070291	Nhs	317494
ENSRNOG00000030759	ENSRNOT00000041924	ENSRNOP00000039704	Nhs	317494
ENSRNOG00000005248	ENSRNOT00000007002	ENSRNOP00000007002	Slc1a4	305540
ENSRNOG00000042833	ENSRNOT00000043156	ENSRNOP00000042316	Prp2l1	287750
ENSRNOG00000042833	ENSRNOT00000114915	ENSRNOP00000077301	Prp2l1	287750
ENSRNOG00000002202	ENSRNOT00000002995	ENSRNOP00000002995	Sowahb	289501
ENSRNOG00000046918	ENSRNOT00000071590	ENSRNOP00000065539	Apoo	363474
ENSRNOG00000046918	ENSRNOT00000098632	ENSRNOP00000089406	Apoo	363474
ENSRNOG00000046918	ENSRNOT00000073955	ENSRNOP00000065393	Apoo	363474
ENSRNOG00000065532	ENSRNOT00000096429	ENSRNOP00000089008	Cts8l1	290972
ENSRNOG00000065532	ENSRNOT00000101719	ENSRNOP00000086954	Cts8l1	290972
ENSRNOG00000038269	ENSRNOT00000044910	ENSRNOP00000093294	Mageb3	302746
ENSRNOG00000019217	ENSRNOT00000026098	ENSRNOP00000026098	Adrb2	
ENSRNOG00000019217	ENSRNOT00000101212	ENSRNOP00000086275	Adrb2	
ENSRNOG00000008734	ENSRNOT00000011684	ENSRNOP00000011684	Zmym2	305913
ENSRNOG00000008734	ENSRNOT00000109069	ENSRNOP00000090897	Zmym2	305913
ENSRNOG00000002247	ENSRNOT00000003070	ENSRNOP00000003070	Nup54	53372
ENSRNOG00000002247	ENSRNOT00000118729	ENSRNOP00000081526	Nup54	53372
ENSRNOG00000004882	ENSRNOT00000006638	ENSRNOP00000006638	Capn6	83685
ENSRNOG00000023256	ENSRNOT00000107546	ENSRNOP00000095740		501621
ENSRNOG00000023256	ENSRNOT00000033752	ENSRNOP00000038474		501621
ENSRNOG00000019325	ENSRNOT00000106301	ENSRNOP00000096656	Rnf185	360967
ENSRNOG00000019325	ENSRNOT00000026134	ENSRNOP00000026134	Rnf185	360967
ENSRNOG00000019325	ENSRNOT00000101941	ENSRNOP00000091688	Rnf185	360967
ENSRNOG00000016348	ENSRNOT00000022721	ENSRNOP00000022721	Tat	24813
ENSRNOG00000067381	ENSRNOT00000116553	ENSRNOP00000088762		
ENSRNOG00000006336	ENSRNOT00000008630	ENSRNOP00000008630	Fyco1	301085
ENSRNOG00000006336	ENSRNOT00000087799	ENSRNOP00000073803	Fyco1	301085
ENSRNOG00000069659	ENSRNOT00000108796	ENSRNOP00000086791		679594
ENSRNOG00000026690	ENSRNOT00000039689	ENSRNOP00000028940	Kin	689197
