Gene stable ID	Transcript stable ID	Protein stable ID	Gene name	UniProtKB/Swiss-Prot ID	UniProtKB/TrEMBL ID	RefSeq peptide ID
ENSRNOG00000051623	ENSRNOT00000086214	ENSRNOP00000073903	Exosc8		D4AE98	
ENSRNOG00000033262	ENSRNOT00000044030	ENSRNOP00000039493	Reep6	Q5XI60		NP_001013236
ENSRNOG00000026828	ENSRNOT00000108929	ENSRNOP00000084656	Scfd2			
ENSRNOG00000065694	ENSRNOT00000116541	ENSRNOP00000093573				
ENSRNOG00000042912	ENSRNOT00000075795	ENSRNOP00000067004	Mycbpap		M0RBQ9	
ENSRNOG00000061304	ENSRNOT00000098998	ENSRNOP00000083651	Atp2b3			NP_579822
ENSRNOG00000013152	ENSRNOT00000111331	ENSRNOP00000076625	Arhgap10			
ENSRNOG00000052388	ENSRNOT00000084197	ENSRNOP00000075347	Krtap1-3		A0A0G2KAC6	
ENSRNOG00000046445	ENSRNOT00000102506	ENSRNOP00000080003	Rcor3			
ENSRNOG00000039819	ENSRNOT00000092276	ENSRNOP00000081852	AABR07035338.1			NP_001102531
ENSRNOG00000000164	ENSRNOT00000095944	ENSRNOP00000088297	Lamp2			
ENSRNOG00000009663	ENSRNOT00000087958	ENSRNOP00000068673	Apex1	P43138		NP_077062
ENSRNOG00000028733	ENSRNOT00000031896	ENSRNOP00000033202	Prkar1b		F1M9X5	NP_001028851
ENSRNOG00000021611	ENSRNOT00000033200	ENSRNOP00000035734	Clip2		G3V949	NP_068837
ENSRNOG00000028380	ENSRNOT00000039311	ENSRNOP00000036334	Ccdc66		D3ZB56	
ENSRNOG00000065687	ENSRNOT00000101063	ENSRNOP00000076376	Olr1868		Q6ZMA0	NP_998896
ENSRNOG00000006932	ENSRNOT00000119916	ENSRNOP00000083436	AABR07029272.1			
ENSRNOG00000003864	ENSRNOT00000105318	ENSRNOP00000089319	Gipc1			
ENSRNOG00000017165	ENSRNOT00000023133	ENSRNOP00000023133	Akr1e2	Q5U1Y4		NP_001008343
ENSRNOG00000033262	ENSRNOT00000101672	ENSRNOP00000085468	Reep6			
ENSRNOG00000054780	ENSRNOT00000084038	ENSRNOP00000069652	AC132740.1		A0A0G2JVX1	
ENSRNOG00000008137	ENSRNOT00000114199	ENSRNOP00000095753	Cdk18			NP_001093976
ENSRNOG00000001383	ENSRNOT00000094097	ENSRNOP00000096132	Slc8b1			
ENSRNOG00000047134	ENSRNOT00000100918	ENSRNOP00000076645	Gtf2f1			
ENSRNOG00000022492	ENSRNOT00000037377	ENSRNOP00000067488	Ppial4g		M0RCZ9	
ENSRNOG00000015139	ENSRNOT00000066586	ENSRNOP00000061983	F12		A0A0H2UI19	NP_001014028
ENSRNOG00000001003	ENSRNOT00000111016	ENSRNOP00000080732	Trappc5			NP_001102320
ENSRNOG00000065687	ENSRNOT00000099517	ENSRNOP00000095335	Olr1868		Q6ZMA0	
ENSRNOG00000018445	ENSRNOT00000024917	ENSRNOP00000024917	Agt	P01015		NP_602308
ENSRNOG00000007266	ENSRNOT00000106333	ENSRNOP00000090888	RGD1311251			
ENSRNOG00000038369	ENSRNOT00000058420	ENSRNOP00000055221	AABR07038477.1		F7EUP0	NP_001306573
ENSRNOG00000038369	ENSRNOT00000058420	ENSRNOP00000055221	AABR07038477.1		Q6QI49	NP_001306573
ENSRNOG00000026493	ENSRNOT00000036299	ENSRNOP00000030751	Cdnf	P0C5I0		NP_001032632
ENSRNOG00000001030	ENSRNOT00000110281	ENSRNOP00000085587	Tsc22d1			
ENSRNOG00000068331	ENSRNOT00000104084	ENSRNOP00000096365	RGD1564941			
ENSRNOG00000033585	ENSRNOT00000041223	ENSRNOP00000042289	Tex29	Q6AXY3	A0A0G2K380	NP_001017508
ENSRNOG00000028733	ENSRNOT00000117175	ENSRNOP00000085372	Prkar1b			
ENSRNOG00000001872	ENSRNOT00000074346	ENSRNOP00000064472	Lrrc74b		M0R517	
ENSRNOG00000000164	ENSRNOT00000107735	ENSRNOP00000092818	Lamp2			
ENSRNOG00000018724	ENSRNOT00000116416	ENSRNOP00000096492	Zfp474			
ENSRNOG00000039819	ENSRNOT00000061105	ENSRNOP00000085162	AABR07035338.1			
ENSRNOG00000053283	ENSRNOT00000080171	ENSRNOP00000070461	Krtap9-3		A0A0G2JXZ6	
ENSRNOG00000017226	ENSRNOT00000023256	ENSRNOP00000023256	Slc2a4	P19357		NP_036883
ENSRNOG00000019098	ENSRNOT00000025848	ENSRNOP00000025848	Ca5a	P43165		NP_062166
ENSRNOG00000063288	ENSRNOT00000112438	ENSRNOP00000096404				
ENSRNOG00000001003	ENSRNOT00000001327	ENSRNOP00000001327	Trappc5		B0BNE3	
ENSRNOG00000066477	ENSRNOT00000102190	ENSRNOP00000094979				
ENSRNOG00000000572	ENSRNOT00000000697	ENSRNOP00000000697	Chst3		F1LN90	NP_445860
ENSRNOG00000046445	ENSRNOT00000110034	ENSRNOP00000089815	Rcor3			
ENSRNOG00000062517	ENSRNOT00000010249	ENSRNOP00000010249	RGD1565653		F1LZ51	
ENSRNOG00000061304	ENSRNOT00000099418	ENSRNOP00000094290	Atp2b3			
ENSRNOG00000004132	ENSRNOT00000005522	ENSRNOP00000005522	Lasp1	Q99MZ8		NP_116002
ENSRNOG00000070028	ENSRNOT00000115500	ENSRNOP00000079542			M0R7P0	
ENSRNOG00000069082	ENSRNOT00000110920	ENSRNOP00000096301	Tchh			
ENSRNOG00000015020	ENSRNOT00000108404	ENSRNOP00000081635	Idh1			NP_113698
ENSRNOG00000012284	ENSRNOT00000016578	ENSRNOP00000016579	Khdrbs2	Q920F3		NP_579852
ENSRNOG00000042912	ENSRNOT00000110487	ENSRNOP00000078077	Mycbpap			
ENSRNOG00000009521	ENSRNOT00000012614	ENSRNOP00000077029	AABR07019061.1			
ENSRNOG00000018525	ENSRNOT00000025137	ENSRNOP00000025137	Slc4a9		F1LR96	NP_690921
ENSRNOG00000042259	ENSRNOT00000055928	ENSRNOP00000052779	Slc22a14		E9PU08	NP_001101663
ENSRNOG00000022323	ENSRNOT00000104892	ENSRNOP00000084958	Tcea1			NP_001020906
ENSRNOG00000013152	ENSRNOT00000111579	ENSRNOP00000089391	Arhgap10			
ENSRNOG00000021611	ENSRNOT00000091328	ENSRNOP00000071023	Clip2		A0A0G2JZF2	
ENSRNOG00000001872	ENSRNOT00000002557	ENSRNOP00000002557	Lrrc74b		D4A9X1	
ENSRNOG00000001383	ENSRNOT00000094252	ENSRNOP00000095205	Slc8b1			
ENSRNOG00000018724	ENSRNOT00000025273	ENSRNOP00000025273	Zfp474		D4A016	NP_001100850
ENSRNOG00000020519	ENSRNOT00000027829	ENSRNOP00000027829	Olfm2	Q568Y7		NP_001015017
ENSRNOG00000007266	ENSRNOT00000100103	ENSRNOP00000087346	RGD1311251			
ENSRNOG00000012653	ENSRNOT00000097238	ENSRNOP00000088786	Ppp1r13b			
ENSRNOG00000015020	ENSRNOT00000020322	ENSRNOP00000020322	Idh1	P41562		
ENSRNOG00000017165	ENSRNOT00000109731	ENSRNOP00000083564	Akr1e2			
ENSRNOG00000063772	ENSRNOT00000071705	ENSRNOP00000064031	Krtap2-4l		D3ZBD2	
ENSRNOG00000028733	ENSRNOT00000100560	ENSRNOP00000097684	Prkar1b			
ENSRNOG00000015139	ENSRNOT00000081920	ENSRNOP00000074115	F12	D3ZTE0		
ENSRNOG00000048579	ENSRNOT00000074958	ENSRNOP00000064601	Psors1c2		M0R5D7	NP_001159488
ENSRNOG00000061240	ENSRNOT00000090317	ENSRNOP00000075280	AABR07070609.1		D4A887	
ENSRNOG00000004132	ENSRNOT00000102880	ENSRNOP00000078535	Lasp1			
ENSRNOG00000018724	ENSRNOT00000091536	ENSRNOP00000070630	Zfp474		A0A0G2JYF2	
ENSRNOG00000017226	ENSRNOT00000095666	ENSRNOP00000090027	Slc2a4			
ENSRNOG00000012284	ENSRNOT00000107830	ENSRNOP00000095124	Khdrbs2			
ENSRNOG00000028493	ENSRNOT00000037039	ENSRNOP00000034252	Ppp1r15b		D3ZP67	NP_001100645
ENSRNOG00000046445	ENSRNOT00000073588	ENSRNOP00000064314	Rcor3		B5DFE7	NP_001128457
ENSRNOG00000065791	ENSRNOT00000093778	ENSRNOP00000094612				
ENSRNOG00000008048	ENSRNOT00000056727	ENSRNOP00000053569	Plscr2		Q5U351	
ENSRNOG00000024101	ENSRNOT00000086187	ENSRNOP00000074948	Phkb		A0A0G2K9C8	
ENSRNOG00000012653	ENSRNOT00000082600	ENSRNOP00000075666	Ppp1r13b		A0A0G2KB61	
ENSRNOG00000015625	ENSRNOT00000107741	ENSRNOP00000088560	MGC116202			
ENSRNOG00000049942	ENSRNOT00000073370	ENSRNOP00000067550	RGD1564899	M0RD54		
ENSRNOG00000056746	ENSRNOT00000090212	ENSRNOP00000074485	Tchh		A0A0G2K862	
ENSRNOG00000002021	ENSRNOT00000106626	ENSRNOP00000089452	Son			
ENSRNOG00000001642	ENSRNOT00000002240	ENSRNOP00000002240	Tbc1d23		D4AAH9	NP_001358824
ENSRNOG00000020730	ENSRNOT00000028149	ENSRNOP00000028149	Nbr1		F1LSE5	NP_001019936
ENSRNOG00000000164	ENSRNOT00000000177	ENSRNOP00000000177	Lamp2	P17046		NP_058764
ENSRNOG00000012284	ENSRNOT00000113927	ENSRNOP00000076472	Khdrbs2			
ENSRNOG00000006293	ENSRNOT00000009058	ENSRNOP00000009058	Foxi1		D4A7G2	NP_001099246
ENSRNOG00000065772	ENSRNOT00000099175	ENSRNOP00000077665	Gm45902		D3ZUB3	
ENSRNOG00000001424	ENSRNOT00000112152	ENSRNOP00000080302	Cux1			
ENSRNOG00000019024	ENSRNOT00000032359	ENSRNOP00000032148	Trim67		D3ZTX1	NP_001129187
ENSRNOG00000020519	ENSRNOT00000117797	ENSRNOP00000083962	Olfm2			
ENSRNOG00000029663	ENSRNOT00000076283	ENSRNOP00000068289	Il1rapl1		A0A096MJW6	NP_808796
ENSRNOG00000037951	ENSRNOT00000093811	ENSRNOP00000084193	AABR07039210.1			
ENSRNOG00000061304	ENSRNOT00000077979	ENSRNOP00000071471	Atp2b3	Q64568		
ENSRNOG00000039749	ENSRNOT00000060975	ENSRNOP00000057695	1700024G13Rik		D4A9X2	NP_001102901
ENSRNOG00000051988	ENSRNOT00000091386	ENSRNOP00000073954	AC128582.1		F1M4V2	
ENSRNOG00000065269	ENSRNOT00000074099	ENSRNOP00000065135	Krtap2-1		D3ZBD2	
ENSRNOG00000022323	ENSRNOT00000010893	ENSRNOP00000010893	Tcea1	Q4KLL0		
ENSRNOG00000049942	ENSRNOT00000098917	ENSRNOP00000081405	RGD1564899			
ENSRNOG00000019164	ENSRNOT00000031115	ENSRNOP00000033950	Uba1	Q5U300		
ENSRNOG00000002021	ENSRNOT00000101000	ENSRNOP00000094650	Son			
ENSRNOG00000011502	ENSRNOT00000104027	ENSRNOP00000089485	Col9a2			
ENSRNOG00000003084	ENSRNOT00000004232	ENSRNOP00000004232	Parp1	P27008		NP_037195
ENSRNOG00000018480	ENSRNOT00000025357	ENSRNOP00000025357	Capn9	O35920		NP_001258069
ENSRNOG00000017165	ENSRNOT00000113194	ENSRNOP00000087312	Akr1e2			
ENSRNOG00000000973	ENSRNOT00000049512	ENSRNOP00000046873	Tex45		D3Z9Q6	NP_001102529
ENSRNOG00000015625	ENSRNOT00000020927	ENSRNOP00000020927	MGC116202	Q4V7A9		NP_001037757
ENSRNOG00000019700	ENSRNOT00000026666	ENSRNOP00000026666	Proz		G3V8K8	NP_001296362
ENSRNOG00000009948	ENSRNOT00000013225	ENSRNOP00000013225	Pip4p1	Q5PPM8		NP_001014255
ENSRNOG00000031960	ENSRNOT00000041344	ENSRNOP00000065877	AABR07019341.1		M0R8S7	
ENSRNOG00000031779	ENSRNOT00000047752	ENSRNOP00000048806	Ltf		D3ZAB1	NP_001100334
ENSRNOG00000016405	ENSRNOT00000022358	ENSRNOP00000022358	Pcsk4		D3ZKU8	NP_598243
ENSRNOG00000011618	ENSRNOT00000015508	ENSRNOP00000015508	Mmaa		D3ZNY3	NP_001376190
ENSRNOG00000066842	ENSRNOT00000115744	ENSRNOP00000082783	Mzt2b			NP_001099330
ENSRNOG00000007431	ENSRNOT00000113885	ENSRNOP00000081463	Shroom1			
ENSRNOG00000050672	ENSRNOT00000074788	ENSRNOP00000067387	Ervfrd-1		Q5G5D4	NP_001014771
ENSRNOG00000008048	ENSRNOT00000087190	ENSRNOP00000071411	Plscr2		A0A0G2K0E4	
ENSRNOG00000064877	ENSRNOT00000113035	ENSRNOP00000080408	Gm17949			
ENSRNOG00000007591	ENSRNOT00000010242	ENSRNOP00000010242	Slc45a3		D3ZPP5	NP_001129340
ENSRNOG00000067527	ENSRNOT00000025270	ENSRNOP00000025270	Znf474		D4A019	NP_001102595
ENSRNOG00000009610	ENSRNOT00000038311	ENSRNOP00000031998			D3ZBF6	
ENSRNOG00000013674	ENSRNOT00000037901	ENSRNOP00000036049	Megf10		F1MAP4	NP_001094127
ENSRNOG00000024101	ENSRNOT00000049624	ENSRNOP00000039778	Phkb		Q5RKH5	NP_001014174
ENSRNOG00000017091	ENSRNOT00000023032	ENSRNOP00000023032	Slc25a46	Q5EB62	B2RYK4	NP_001093985
ENSRNOG00000050216	ENSRNOT00000073726	ENSRNOP00000065155	AABR07070824.1		M0R6U7	
ENSRNOG00000037951	ENSRNOT00000110734	ENSRNOP00000097668	AABR07039210.1			
ENSRNOG00000036882	ENSRNOT00000055379	ENSRNOP00000052246	Fbxo47		D4AA98	
ENSRNOG00000060847	ENSRNOT00000086873	ENSRNOP00000074597	Krtap2-1		D3ZBD2	
ENSRNOG00000000164	ENSRNOT00000099330	ENSRNOP00000095159	Lamp2			
ENSRNOG00000020519	ENSRNOT00000108558	ENSRNOP00000097675	Olfm2			
ENSRNOG00000019700	ENSRNOT00000098453	ENSRNOP00000086614	Proz			
ENSRNOG00000014275	ENSRNOT00000117895	ENSRNOP00000083319	AABR07026291.1			
ENSRNOG00000001642	ENSRNOT00000102661	ENSRNOP00000089797	Tbc1d23			NP_001358825
ENSRNOG00000009948	ENSRNOT00000115002	ENSRNOP00000096185	Pip4p1			
ENSRNOG00000002021	ENSRNOT00000108078	ENSRNOP00000087454	Son			
ENSRNOG00000010357	ENSRNOT00000014218	ENSRNOP00000014218	Lhx9	Q80W90		
ENSRNOG00000070269	ENSRNOT00000093813	ENSRNOP00000081210				
ENSRNOG00000063983	ENSRNOT00000095295	ENSRNOP00000076878	Sox21		A0A679AYI7	
ENSRNOG00000007431	ENSRNOT00000074769	ENSRNOP00000066767	Shroom1		M0RB44	
ENSRNOG00000008048	ENSRNOT00000086524	ENSRNOP00000074296	Plscr2		A0A0G2K7Q1	
ENSRNOG00000017932	ENSRNOT00000024248	ENSRNOP00000024248	St3gal2		G3V8B2	NP_113883
ENSRNOG00000015212	ENSRNOT00000020854	ENSRNOP00000020854	Hspa14	Q6AYB4		NP_001004257
ENSRNOG00000053404	ENSRNOT00000116211	ENSRNOP00000086693	Ppcdc			
ENSRNOG00000021312	ENSRNOT00000035545	ENSRNOP00000035454	Dnaaf5		G3V943	NP_001128329
ENSRNOG00000070285	ENSRNOT00000099391	ENSRNOP00000097677				
ENSRNOG00000022395	ENSRNOT00000040629	ENSRNOP00000049430	Tnrc6c		D3ZRA6	
ENSRNOG00000001030	ENSRNOT00000058206	ENSRNOP00000055007	Tsc22d1		D3Z8M8	NP_001103382
ENSRNOG00000000855	ENSRNOT00000119251	ENSRNOP00000085666	Lst1			
ENSRNOG00000037951	ENSRNOT00000057718	ENSRNOP00000078881	AABR07039210.1			
ENSRNOG00000003777	ENSRNOT00000005050	ENSRNOP00000005050	Chrne		G3V6H4	NP_058890
ENSRNOG00000027022	ENSRNOT00000059785	ENSRNOP00000087615				
ENSRNOG00000061130	ENSRNOT00000089610	ENSRNOP00000069955	Krtap2-1		D3ZBD2	
ENSRNOG00000031779	ENSRNOT00000095263	ENSRNOP00000090955	Ltf			
ENSRNOG00000005392	ENSRNOT00000007268	ENSRNOP00000007268	Ngfr		G3V6P1	NP_036742
ENSRNOG00000000164	ENSRNOT00000105324	ENSRNOP00000092012	Lamp2			
ENSRNOG00000001424	ENSRNOT00000059486	ENSRNOP00000056243	Cux1	P53565		NP_446312
ENSRNOG00000020730	ENSRNOT00000102206	ENSRNOP00000080231	Nbr1			
ENSRNOG00000007431	ENSRNOT00000102961	ENSRNOP00000081830	Shroom1			
ENSRNOG00000001212	ENSRNOT00000111099	ENSRNOP00000092377	Dnmt3l			NP_001003964
ENSRNOG00000022698	ENSRNOT00000038293	ENSRNOP00000029661	Vsig10		D3ZBX7	NP_001258265
ENSRNOG00000013674	ENSRNOT00000114483	ENSRNOP00000076780	Megf10			
ENSRNOG00000064722	ENSRNOT00000106742	ENSRNOP00000087484				
ENSRNOG00000000969	ENSRNOT00000001285	ENSRNOP00000001285	Cyp3a18		G3V635	NP_665725
ENSRNOG00000007647	ENSRNOT00000010254	ENSRNOP00000010255	Oprk1	P34975		NP_058863
ENSRNOG00000007647	ENSRNOT00000010254	ENSRNOP00000010255	Oprk1	P34975		NP_001305671
ENSRNOG00000062056	ENSRNOT00000092495	ENSRNOP00000078988	AC128962.3			
ENSRNOG00000027962	ENSRNOT00000044235	ENSRNOP00000048900	Smg7		D4ACJ3	NP_001178478
ENSRNOG00000014808	ENSRNOT00000020030	ENSRNOP00000020030	Srfbp1	Q66H19		NP_001005536
ENSRNOG00000011502	ENSRNOT00000048506	ENSRNOP00000049994	Col9a2		D3ZNT5	NP_001102145
ENSRNOG00000022395	ENSRNOT00000117677	ENSRNOP00000077867	Tnrc6c			
ENSRNOG00000000383	ENSRNOT00000090083	ENSRNOP00000071299	Mypn		A0A0G2K046	NP_001355746
ENSRNOG00000058172	ENSRNOT00000065619	ENSRNOP00000060278	AC099183.3		D3ZR16	
ENSRNOG00000014275	ENSRNOT00000100260	ENSRNOP00000085710	AABR07026291.1			
ENSRNOG00000005861	ENSRNOT00000048074	ENSRNOP00000050581	Hsd11b1		Q6TUH9	
ENSRNOG00000001424	ENSRNOT00000097976	ENSRNOP00000089950	Cux1			
ENSRNOG00000001030	ENSRNOT00000110180	ENSRNOP00000091237	Tsc22d1			
ENSRNOG00000001642	ENSRNOT00000106080	ENSRNOP00000077180	Tbc1d23			
ENSRNOG00000020730	ENSRNOT00000115139	ENSRNOP00000080729	Nbr1			
ENSRNOG00000019164	ENSRNOT00000085338	ENSRNOP00000084488	Uba1			NP_001014102
ENSRNOG00000053404	ENSRNOT00000080448	ENSRNOP00000075531	Ppcdc		D3ZZZ5	NP_001102233
ENSRNOG00000014808	ENSRNOT00000098185	ENSRNOP00000094967	Srfbp1			
ENSRNOG00000064971	ENSRNOT00000082085	ENSRNOP00000072911	Olr1631		D3ZME1	NP_001000837
ENSRNOG00000001575	ENSRNOT00000051060	ENSRNOP00000046164	Grik1		A0A140TAF9	NP_058937
ENSRNOG00000001575	ENSRNOT00000051060	ENSRNOP00000046164	Grik1		A0A140TAF9	NP_001104584
ENSRNOG00000016616	ENSRNOT00000022381	ENSRNOP00000022381	Prl7a3		G3V850	NP_071975
ENSRNOG00000016616	ENSRNOT00000022381	ENSRNOP00000022381	Prl7a3		A0A0M6L0N7	NP_071975
ENSRNOG00000001212	ENSRNOT00000110206	ENSRNOP00000080143	Dnmt3l			
ENSRNOG00000005392	ENSRNOT00000107122	ENSRNOP00000084438	Ngfr			
ENSRNOG00000037951	ENSRNOT00000097666	ENSRNOP00000087705	AABR07039210.1			
ENSRNOG00000010357	ENSRNOT00000101843	ENSRNOP00000092128	Lhx9			NP_852032
ENSRNOG00000000855	ENSRNOT00000065940	ENSRNOP00000060414	Lst1		Q6MG46	NP_072156
ENSRNOG00000011671	ENSRNOT00000015541	ENSRNOP00000015541		Q4V7B2		NP_001020935
ENSRNOG00000000969	ENSRNOT00000107940	ENSRNOP00000077873	Cyp3a18			
ENSRNOG00000054013	ENSRNOT00000078078	ENSRNOP00000068921	Clec4g		A0A0G2JU13	
ENSRNOG00000064971	ENSRNOT00000106011	ENSRNOP00000089278	Olr1631			
ENSRNOG00000000383	ENSRNOT00000057872	ENSRNOP00000054681	Mypn		D4A7X7	
ENSRNOG00000053404	ENSRNOT00000100126	ENSRNOP00000092296	Ppcdc			
ENSRNOG00000014275	ENSRNOT00000097055	ENSRNOP00000091293	AABR07026291.1			NP_001129570
ENSRNOG00000022698	ENSRNOT00000079177	ENSRNOP00000074911	Vsig10		A0A0G2K994	
ENSRNOG00000034110	ENSRNOT00000047104	ENSRNOP00000045991	Krtap4-3		D4A8A6	
ENSRNOG00000022395	ENSRNOT00000106642	ENSRNOP00000085529	Tnrc6c			
ENSRNOG00000055266	ENSRNOT00000090037	ENSRNOP00000091722	AC123185.3			
ENSRNOG00000020679	ENSRNOT00000028066	ENSRNOP00000028066	Icam1	Q00238		NP_037099
ENSRNOG00000011502	ENSRNOT00000096235	ENSRNOP00000084283	Col9a2			
ENSRNOG00000068620	ENSRNOT00000109433	ENSRNOP00000080667	Tex13c3			
ENSRNOG00000015262	ENSRNOT00000033749	ENSRNOP00000031764	Slc34a1	Q06496		NP_037162
ENSRNOG00000008555	ENSRNOT00000011314	ENSRNOP00000011314	Rps20		A0A0H2UHG7	NP_001007604
ENSRNOG00000032737	ENSRNOT00000037806	ENSRNOP00000038466	F7	Q8K3U6		NP_690059
ENSRNOG00000058694	ENSRNOT00000109521	ENSRNOP00000090803	Alg5			
ENSRNOG00000058193	ENSRNOT00000077443	ENSRNOP00000069400	Slc27a6		D4A2B8	NP_001099615
ENSRNOG00000020229	ENSRNOT00000098457	ENSRNOP00000091926	Homer3			NP_445762
ENSRNOG00000003267	ENSRNOT00000004379	ENSRNOP00000004379	Pycr2	Q6AY23		NP_001012208
ENSRNOG00000000855	ENSRNOT00000092443	ENSRNOP00000075782	Lst1		A0A0U1RRR5	
ENSRNOG00000010357	ENSRNOT00000116473	ENSRNOP00000090603	Lhx9			
ENSRNOG00000016616	ENSRNOT00000110747	ENSRNOP00000096223	Prl7a3			
ENSRNOG00000067582	ENSRNOT00000111286	ENSRNOP00000094556	Olr1632			NP_001000836
ENSRNOG00000065460	ENSRNOT00000119999	ENSRNOP00000078107				
ENSRNOG00000027962	ENSRNOT00000092336	ENSRNOP00000075818	Smg7		A0A0U1RRU7	
ENSRNOG00000014162	ENSRNOT00000100581	ENSRNOP00000095041	Plekhb2			
ENSRNOG00000042847	ENSRNOT00000067919	ENSRNOP00000060511	4930544D05Rik		D3ZP65	NP_001139010
ENSRNOG00000064993	ENSRNOT00000114486	ENSRNOP00000076952				
ENSRNOG00000025293	ENSRNOT00000038553	ENSRNOP00000031690	Prss57	Q6IE59		NP_001003956
ENSRNOG00000045779	ENSRNOT00000073685	ENSRNOP00000087547	AABR07039210.2			
ENSRNOG00000001470	ENSRNOT00000001996	ENSRNOP00000001996	Limk1		G3V663	NP_113915
ENSRNOG00000029844	ENSRNOT00000066282	ENSRNOP00000063166	Akr1c2		F1LQ80	
ENSRNOG00000013391	ENSRNOT00000096919	ENSRNOP00000090759	Sorbs2			
ENSRNOG00000032737	ENSRNOT00000109789	ENSRNOP00000095256	F7			
ENSRNOG00000029824	ENSRNOT00000046324	ENSRNOP00000039179	AC123185.1		F1LY43	
ENSRNOG00000020880	ENSRNOT00000056141	ENSRNOP00000052988	Klhl18		F1M3S0	
ENSRNOG00000020229	ENSRNOT00000027428	ENSRNOP00000027428	Homer3	Q9Z2X5		
ENSRNOG00000027139	ENSRNOT00000077397	ENSRNOP00000073646	Krt20		A0A0G2K623	NP_775151
ENSRNOG00000058694	ENSRNOT00000088575	ENSRNOP00000068790	Alg5		Q4QQS6	NP_001020578
ENSRNOG00000047628	ENSRNOT00000077653	ENSRNOP00000072174	Khsrp		A0A0G2K2B3	
ENSRNOG00000012653	ENSRNOT00000067118	ENSRNOP00000059338	Ppp1r13b		D4A6A8	NP_001101532
ENSRNOG00000015585	ENSRNOT00000020924	ENSRNOP00000020924	Suv39h2		D3ZIH5	NP_001102353
ENSRNOG00000016278	ENSRNOT00000021842	ENSRNOP00000021842	Ccl17		E9PTY9	NP_476492
ENSRNOG00000022395	ENSRNOT00000107522	ENSRNOP00000083952	Tnrc6c			
ENSRNOG00000001575	ENSRNOT00000050073	ENSRNOP00000045594	Grik1		F1M7M9	NP_001104587
ENSRNOG00000001424	ENSRNOT00000044841	ENSRNOP00000040645	Cux1		F1M8J7	
ENSRNOG00000042888	ENSRNOT00000068440	ENSRNOP00000058951	Cdyl2		F1LT42	NP_001099659
ENSRNOG00000068404	ENSRNOT00000116028	ENSRNOP00000076710	Olr1633			NP_001000835
ENSRNOG00000005861	ENSRNOT00000007870	ENSRNOP00000007870	Hsd11b1	P16232		
ENSRNOG00000029844	ENSRNOT00000051342	ENSRNOP00000045355	Akr1c2	Q6AYQ2	A0A387KBL1	NP_001013075
ENSRNOG00000027341	ENSRNOT00000011922	ENSRNOP00000011922	Tenm2		A0A096P6L6	NP_064473
ENSRNOG00000049388	ENSRNOT00000074384	ENSRNOP00000065055	Prr32		M0R6K3	
ENSRNOG00000020229	ENSRNOT00000108210	ENSRNOP00000093275	Homer3			
ENSRNOG00000015585	ENSRNOT00000102582	ENSRNOP00000096548	Suv39h2			
ENSRNOG00000042701	ENSRNOT00000065405	ENSRNOP00000063088			D3ZRR1	
ENSRNOG00000033065	ENSRNOT00000106947	ENSRNOP00000078113	Rad50			
ENSRNOG00000027139	ENSRNOT00000034889	ENSRNOP00000036880	Krt20		D3Z7Y6	
ENSRNOG00000015666	ENSRNOT00000021095	ENSRNOP00000021095	Abcc12		F1M7G9	
ENSRNOG00000016616	ENSRNOT00000119091	ENSRNOP00000086260	Prl7a3			
ENSRNOG00000029497	ENSRNOT00000045603	ENSRNOP00000046527	AABR07039736.1		D3ZL88	
ENSRNOG00000042370	ENSRNOT00000042866	ENSRNOP00000094175	AABR07044308.1			
ENSRNOG00000020880	ENSRNOT00000109992	ENSRNOP00000078958	Klhl18			
ENSRNOG00000016773	ENSRNOT00000022761	ENSRNOP00000022761	Sap130		D3ZLP9	
ENSRNOG00000001470	ENSRNOT00000118532	ENSRNOP00000094337	Limk1			
ENSRNOG00000054033	ENSRNOT00000092186	ENSRNOP00000074351	Adap1		A0A0G2K7U5	
ENSRNOG00000001030	ENSRNOT00000107638	ENSRNOP00000082152	Tsc22d1			
ENSRNOG00000047628	ENSRNOT00000072033	ENSRNOP00000066023	Khsrp		M0R961	NP_598286
ENSRNOG00000025959	ENSRNOT00000035445	ENSRNOP00000053510	Gp1ba		D3ZQU7	NP_001103124
ENSRNOG00000042888	ENSRNOT00000117818	ENSRNOP00000086896	Cdyl2			
ENSRNOG00000027962	ENSRNOT00000092649	ENSRNOP00000075847	Smg7		A0A0U1RRX2	
ENSRNOG00000063454	ENSRNOT00000113756	ENSRNOP00000097345				
ENSRNOG00000001575	ENSRNOT00000042581	ENSRNOP00000050263	Grik1		A0A140TAG6	
ENSRNOG00000058694	ENSRNOT00000093993	ENSRNOP00000093867	Alg5			
ENSRNOG00000007865	ENSRNOT00000010634	ENSRNOP00000010634	Ephb1	P09759		NP_001097998
ENSRNOG00000014275	ENSRNOT00000019281	ENSRNOP00000019281	AABR07026291.1		Q7TQ77	
ENSRNOG00000020229	ENSRNOT00000120170	ENSRNOP00000082420	Homer3			
ENSRNOG00000042078	ENSRNOT00000067741	ENSRNOP00000060742	Icam4		D3ZP29	NP_001165548
ENSRNOG00000000316	ENSRNOT00000000348	ENSRNOP00000000348	Sobp	A7XYI6		NP_001098110
ENSRNOG00000003031	ENSRNOT00000101479	ENSRNOP00000096209	Atp2b4			
