Gene stable ID	Transcript stable ID	Protein stable ID	Gene name	UniProtKB/Swiss-Prot ID	UniProtKB/TrEMBL ID	RefSeq peptide ID
WBGene00044081	D1086.11b.1	D1086.11b.1	D1086.11		C6KRN4	NP_001256553
WBGene00044081	D1086.11b.2	D1086.11b.2	D1086.11		C6KRN4	NP_001256553
WBGene00044082	D1086.12a.1	D1086.12a.1	D1086.12		Q5FC38	NP_001023751
WBGene00044082	D1086.12b.1	D1086.12b.1	D1086.12		Q5FC37	NP_001023752
WBGene00044082	D1086.12c.1	D1086.12c.1	D1086.12		B5U8P0	NP_001379491
WBGene00044083	B0564.1b.1	B0564.1b.1	tin-9.2	Q9Y0V2		NP_001379430
WBGene00044083	B0564.1b.2	B0564.1b.2	tin-9.2	Q9Y0V2		NP_001379430
WBGene00044083	B0564.1c.1	B0564.1c.1	tin-9.2		J7SF95	NP_001368153
WBGene00044084	Y54G9A.10.1	Y54G9A.10.1	sre-46		Q5DTE7	NP_001022477
WBGene00044086	H02K04.2.1	H02K04.2.1	clec-228		G5EFF6	NP_001024005
WBGene00044087	C45H4.18a.1	C45H4.18a.1	C45H4.18		A0A0M9JJ66	NP_001303719
WBGene00044087	C45H4.18b.1	C45H4.18b.1	C45H4.18		A0A0M7RDY3	NP_001303720
WBGene00044088	C02A12.8.1	C02A12.8.1	oac-2		Q5F4V4	NP_001309470
WBGene00044089	C02A12.9.1	C02A12.9.1	srbc-31		Q5F4V3	NP_001021361
WBGene00044090	C02A12.10.1	C02A12.10.1	srbc-33		Q5F4V2	NP_001021357
WBGene00044091	R09E12.8.1	R09E12.8.1	srbc-60		Q5F4U8	NP_001024074
WBGene00044092	F30B5.8.1	F30B5.8.1	srbc-71		Q5DX38	NP_001023162
WBGene00044094	ZK265.9.1	ZK265.9.1	fitm-2	Q5CZ37		NP_001021865
WBGene00044099	Y19D10A.15a.1	Y19D10A.15a.1	srd-75		G5EFQ7	NP_001024221
WBGene00044100	F20E11.15.1	F20E11.15.1	srbc-27		Q5CZ36	NP_001343600
WBGene00044105	F54B8.16.1	F54B8.16.1	srbc-55		Q5CZ33	NP_001023965
WBGene00044106	C31A11.10.1	C31A11.10.1	srbc-84		Q5CZ34	NP_001023691
WBGene00044107	F58G6.9a.1	F58G6.9a.1	F58G6.9		Q5CZ44	NP_001023247
WBGene00044107	F58G6.9a.2	F58G6.9a.2	F58G6.9		Q5CZ44	NP_001023247
WBGene00044107	F58G6.9b.1	F58G6.9b.1	F58G6.9		A5JYS6	NP_001122782
WBGene00044107	F58G6.9b.2	F58G6.9b.2	F58G6.9		A5JYS6	NP_001122782
WBGene00044107	F58G6.9c.1	F58G6.9c.1	F58G6.9		C6KRJ4	NP_001255414
WBGene00044107	F58G6.9c.2	F58G6.9c.2	F58G6.9		C6KRJ4	NP_001255414
WBGene00044109	K02E11.10.1	K02E11.10.1	K02E11.10		Q5FC49	NP_001024024
WBGene00044112	F47B8.12.1	F47B8.12.1	srm-5		Q58A99	NP_001023942
WBGene00044113	C54F6.15.1	C54F6.15.1	C54F6.15		Q5CCI7	NP_001023737
WBGene00044114	C06B3.12.1	C06B3.12.1	srxa-11		Q58AA2	NP_001021368
WBGene00044115	C06B3.13.1	C06B3.13.1	srxa-12		Q58AA1	NP_001021369
WBGene00044116	C06B3.14.1	C06B3.14.1	srxa-13		Q58AA0	NP_001343601
WBGene00044117	F26G5.12.1	F26G5.12.1	srsx-10		Q5CCI6	NP_001023863
WBGene00044120	C36B1.13.1	C36B1.13.1	C36B1.13		Q58A97	NP_001021026
WBGene00044122	T28B8.6.1	T28B8.6.1	T28B8.6		Q58A94	NP_001021643
WBGene00044124	C39H7.8.1	C39H7.8.1	srsx-15		Q5BHI1	NP_001023054
WBGene00044125	C39H7.9a.1	C39H7.9a.1	srsx-16		H2KYC0	NP_001255273
WBGene00044127	BE10.5.1	BE10.5.1	BE10.5		Q58A90	NP_001021137
WBGene00044131	Y45G12C.16.1	Y45G12C.16.1	Y45G12C.16		Q95X12	NP_001024241
WBGene00044132	C23H4.8.1	C23H4.8.1	C23H4.8		Q564Y0	NP_001024423
WBGene00044133	C44C10.12.1	C44C10.12.1	C44C10.12		Q565B1	NP_001024461
WBGene00044134	D1025.10.1	D1025.10.1	D1025.10		Q564S7	NP_001367123
WBGene00044135	F08G12.11.1	F08G12.11.1	F08G12.11		Q565C5	NP_001024539
WBGene00044137	F28H6.8.1	F28H6.8.1	F28H6.8		Q56VZ1	NP_001024613
WBGene00044138	F31F6.8.1	F31F6.8.1	sssh-1		Q565B0	NP_001024623
WBGene00044139	F42D1.4.1	F42D1.4.1	F42D1.4		Q564V8	NP_001024656
WBGene00044140	F42F12.11.1	F42F12.11.1	F42F12.11		Q565B6	NP_001024658
WBGene00044141	H03G16.6.1	H03G16.6.1	H03G16.6		Q564R8	NP_001359693
WBGene00044142	H13N06.7.1	H13N06.7.1	H13N06.7		Q564P8	NP_001024737
WBGene00044143	K09E9.4.1	K09E9.4.1	K09E9.4		Q564X6	NP_001024780
WBGene00044144	M153.4.1	M153.4.1	M153.4		Q565C3	NP_001355371
WBGene00044145	M163.9.1	M163.9.1	M163.9		Q564X3	NP_001024813
WBGene00044146	M163.10.1	M163.10.1	M163.10		Q564X5	NP_001024809
WBGene00044147	M163.11.1	M163.11.1	M163.11		Q564X4	NP_001024810
WBGene00044148	T08D10.4.1	T08D10.4.1	T08D10.4		Q565C7	NP_001024898
WBGene00044149	T24D5.6.1	T24D5.6.1	T24D5.6		G5ED72	NP_001367124
WBGene00044150	VB0395L.1.1	VB0395L.1.1	VB0395L.1		Q566A9	NP_001024932
WBGene00044150	VB0395L.1.2	VB0395L.1.2	VB0395L.1		Q566A9	NP_001024932
WBGene00044151	W04G3.12.1	W04G3.12.1	W04G3.12		Q565B8	NP_001033567
WBGene00044152	W04G3.10.1	W04G3.10.1	W04G3.10		Q565C0	NP_001024938
WBGene00044153	W04G3.11.1	W04G3.11.1	W04G3.11		Q565B9	NP_001024939
WBGene00044154	Y7A5A.10.1	Y7A5A.10.1	Y7A5A.10		Q56VY7	NP_001024967
WBGene00044154	Y7A5A.10.2	Y7A5A.10.2	Y7A5A.10		Q56VY7	NP_001024967
WBGene00044156	Y66C5A.1.1	Y66C5A.1.1	Y66C5A.1		Q56VZ6	NP_001024964
WBGene00044157	Y66C5A.2.1	Y66C5A.2.1	Y66C5A.2		Q56VZ5	NP_001024965
WBGene00044158	Y53C12A.8a.1	Y53C12A.8a.1	Y53C12A.8		Q564Q3	NP_001022463
WBGene00044158	Y53C12A.8b.1	Y53C12A.8b.1	Y53C12A.8		A0A7R9XMR8	NP_001379359
WBGene00044159	F26C11.4.1	F26C11.4.1	F26C11.4		Q565D0	NP_001022115
WBGene00044160	W10C6.2.1	W10C6.2.1	W10C6.2		Q564Q5	NP_001022406
WBGene00044162	F49C5.10.1	F49C5.10.1	F49C5.10		Q564T9	NP_001364649
WBGene00044163	F49C5.11a.1	F49C5.11a.1	F49C5.11		D6R8X7	NP_001254347
WBGene00044163	F49C5.11b.1	F49C5.11b.1	F49C5.11		D6R8X6	NP_001254346
WBGene00044163	F49C5.11c.1	F49C5.11c.1	F49C5.11		H9G320	NP_001254345
WBGene00044164	Y46G5A.39.1	Y46G5A.39.1	Y46G5A.39		Q56VY5	NP_001022443
WBGene00044166	C54C6.7.1	C54C6.7.1	C54C6.7		Q564Y9	NP_001021229
WBGene00044167	C36A4.11.1	C36A4.11.1	C36A4.11		Q565C6	NP_001021204
WBGene00044169	C06C3.10.1	C06C3.10.1	C06C3.10		A5JYR0	NP_001122579
WBGene00044174	C12D8.18.1	C12D8.18.1	fipr-5		Q565A0	NP_001023654
WBGene00044175	C12D8.19.1	C12D8.19.1	fipr-9		Q564Z9	NP_001023655
WBGene00044176	C30G7.2a.1	C30G7.2a.1	C30G7.2		Q564Y4	NP_001256634
WBGene00044176	C30G7.2b.1	C30G7.2b.1	C30G7.2		H2FLI3	NP_001256633
WBGene00044177	C30G7.3.1	C30G7.3.1	C30G7.3		Q564Y3	NP_001023688
WBGene00044178	C30G7.4.1	C30G7.4.1	C30G7.4		Q564Y2	NP_001367121
WBGene00044179	C30G7.5.1	C30G7.5.1	C30G7.5		Q564Y1	NP_001023690
WBGene00044180	C47E8.11.1	C47E8.11.1	C47E8.11		Q564Z2	NP_001379441
WBGene00044181	F09C6.11a.1	F09C6.11a.1	F09C6.11		F5GUF3	NP_001256732
WBGene00044181	F09C6.11b.1	F09C6.11b.1	F09C6.11		F5GUF4	NP_001256731
WBGene00044182	F09C6.12.1	F09C6.12.1	F09C6.12		Q564U8	NP_001023776
WBGene00044183	F09C6.13.1	F09C6.13.1	F09C6.13		Q564U7	NP_001023777
WBGene00044184	F11A5.16.1	F11A5.16.1	F11A5.16		Q564R5	NP_001023788
WBGene00044185	F14F8.14.1	F14F8.14.1	F14F8.14		Q564R9	NP_001023802
WBGene00044187	F25C8.5.1	F25C8.5.1	ttll-9	Q564U4		NP_001023841
WBGene00044188	F28F8.9a.1	F28F8.9a.1	F28F8.9		Q564W2	NP_001256676
WBGene00044188	F28F8.9b.1	F28F8.9b.1	F28F8.9		D7SFP0	NP_001256675
WBGene00044188	F28F8.9c.1	F28F8.9c.1	F28F8.9		D7SFP1	NP_001256677
WBGene00044189	F36D3.14.1	F36D3.14.1	F36D3.14		Q564U2	NP_001023884
WBGene00044191	F43D2.6.1	F43D2.6.1	F43D2.6		Q564S3	NP_001023919
WBGene00044192	F46B6.13.1	F46B6.13.1	F46B6.13		Q565A5	NP_001023934
WBGene00044193	F47B8.13.1	F47B8.13.1	F47B8.13		Q564Y8	NP_001023943
WBGene00044194	F47B8.14.1	F47B8.14.1	F47B8.14		Q564Y7	NP_001023944
WBGene00044195	F49A5.10.1	F49A5.10.1	F49A5.10		Q564U1	NP_001023949
WBGene00044197	F55C9.13.1	F55C9.13.1	fbxb-63		Q564T6	NP_001023984
WBGene00044198	F56H9.6.1	F56H9.6.1	F56H9.6		Q564Z3	NP_001379443
WBGene00044200	H37A05.4a.1	H37A05.4a.1	H37A05.4		Q56W03	NP_001024017
WBGene00044200	H37A05.4b.1	H37A05.4b.1	H37A05.4		A0A061AJ57	NP_001294676
WBGene00044201	H39E23.3.1	H39E23.3.1	H39E23.3		Q564Q6	NP_001024021
WBGene00044202	K10G4.10.1	K10G4.10.1	K10G4.10		Q564R7	NP_001359694
WBGene00044203	T02E9.6.1	T02E9.6.1	T02E9.6		G5ECP5	NP_001024095
WBGene00044204	T07C12.14.1	T07C12.14.1	suds-3		Q564Z8	NP_001024114
WBGene00044205	T13F3.8.1	T13F3.8.1	T13F3.8		Q564Q7	NP_001024138
WBGene00044206	T26H5.9a.1	T26H5.9a.1	T26H5.9		Q564T4	NP_001024162
WBGene00044206	T26H5.9b.1	T26H5.9b.1	T26H5.9		N1NV05	NP_001294680
WBGene00044207	Y6G8.5a.1	Y6G8.5a.1	Y6G8.5		Q564Q9	NP_001024284
WBGene00044208	Y6G8.6.1	Y6G8.6.1	Y6G8.6		Q564R0	NP_001024285
WBGene00044210	Y51A2D.21.1	Y51A2D.21.1	Y51A2D.21		Q56VZ7	NP_001024262
WBGene00044211	Y60A3A.25.1	Y60A3A.25.1	Y60A3A.25		Q56VX9	NP_001024275
WBGene00044212	Y68A4A.13.1	Y68A4A.13.1	Y68A4A.13		Q56VZ3	NP_001024278
WBGene00044213	Y102A5C.36.1	Y102A5C.36.1	Y102A5C.36		D6VPA6	NP_001024209
WBGene00044215	ZK228.10.1	ZK228.10.1	ZK228.10		Q564T2	NP_001024307
WBGene00044218	F23H12.10.1	F23H12.10.1	F23H12.10		A0A1E1JKL0	NP_001334201
WBGene00044221	F41G3.18.1	F41G3.18.1	F41G3.18		Q58AU9	NP_001293514
WBGene00044222	T16G12.10.1	T16G12.10.1	T16G12.10		G8JZ70	NP_001255058
WBGene00044225	C38D4.10.1	C38D4.10.1	C38D4.10		A0A1E1JKK5	NP_001334200
WBGene00044227	C07A9.13.1	C07A9.13.1	C07A9.13		Q565D5	NP_001021156
WBGene00044230	C36E8.6.1	C36E8.6.1	C36E8.6		Q565D3	NP_001021207
WBGene00044232	C18D11.7.1	C18D11.7.1	C18D11.7		G5ED70	NP_001021178
WBGene00044233	Y56A3A.36.1	Y56A3A.36.1	dolk-1		Q56VX7	NP_001355372
WBGene00044235	C06A1.7.1	C06A1.7.1	C06A1.7		Q565C8	NP_001021922
WBGene00044236	C17E4.11.1	C17E4.11.1	C17E4.11		Q564W8	NP_001021001
WBGene00044237	C17H1.10.1	C17H1.10.1	pals-9		Q564S0	NP_001021002
WBGene00044238	C30H6.12a.1	C30H6.12a.1	C30H6.12		H9G2Z6	NP_001255951
WBGene00044238	C30H6.12b.1	C30H6.12b.1	C30H6.12		H9G2Z7	NP_001255952
WBGene00044239	C33D9.10.1	C33D9.10.1	C33D9.10		Q565B5	NP_001379440
WBGene00044239	C33D9.10.2	C33D9.10.2	C33D9.10		Q565B5	NP_001379440
WBGene00044240	C47E12.14.1	C47E12.14.1	C47E12.14		Q565B2	NP_001023072
WBGene00044241	C53D6.11.1	C53D6.11.1	C53D6.11		Q565A7	NP_001023095
WBGene00044242	C54C8.12.1	C54C8.12.1	C54C8.12		Q564S8	NP_001021061
WBGene00044243	F16C3.4.1	F16C3.4.1	F16C3.4		G5EDK2	NP_001021392
WBGene00044244	F26D10.13.1	F26D10.13.1	F26D10.13		Q564W9	NP_001023146
WBGene00044245	F32A7.8.1	F32A7.8.1	F32A7.8		Q564S6	NP_001021439
WBGene00044246	F36D1.10.1	F36D1.10.1	F36D1.10		Q564U3	NP_001021452
WBGene00044247	F36H2.4.1	F36H2.4.1	F36H2.4		Q564V9	NP_001021460
WBGene00044249	F55B11.6.1	F55B11.6.1	F55B11.6		Q564S1	NP_001023226
WBGene00044250	F56G4.7.1	F56G4.7.1	F56G4.7		Q564T5	NP_001021510
WBGene00044251	F59C6.12.1	F59C6.12.1	F59C6.12	Q564X7		NP_001021522
WBGene00044253	M117.6.1	M117.6.1	M117.6		Q565A1	NP_001023321
WBGene00044256	Y45F10C.6.1	Y45F10C.6.1	Y45F10C.6		Q52GX5	NP_001023470
WBGene00044256	Y45F10C.6.2	Y45F10C.6.2	Y45F10C.6		Q52GX5	NP_001023470
WBGene00044257	Y45F10D.16.1	Y45F10D.16.1	Y45F10D.16		Q56VZ8	NP_001023473
WBGene00044258	Y57G11C.51.1	Y57G11C.51.1	Y57G11C.51		Q564Q2	NP_001023535
WBGene00044258	Y57G11C.51.2	Y57G11C.51.2	Y57G11C.51		Q564Q2	NP_001023535
WBGene00044259	Y73F8A.36.1	Y73F8A.36.1	Y73F8A.36		Q56VX6	NP_001023579
WBGene00044260	Y87G2A.19.1	Y87G2A.19.1	Y87G2A.19		Q56VY4	NP_001021835
WBGene00044261	Y87G2A.20.1	Y87G2A.20.1	Y87G2A.20		Q56VY3	NP_001021836
WBGene00044263	Y105C5A.26.1	Y105C5A.26.1	Y105C5A.26		Q56VY2	NP_001023428
WBGene00044264	Y105E8A.32.1	Y105E8A.32.1	Y105E8A.32		Q56VX5	NP_001021690
WBGene00044265	Y105E8B.11.1	Y105E8B.11.1	Y105E8B.11		Q56VX3	NP_001021701
WBGene00044271	H12D21.12.1	H12D21.12.1	nspa-2		G5EDJ8	NP_001024007
WBGene00044272	H12D21.13.1	H12D21.13.1	nspa-4		G5EDP8	NP_001024008
WBGene00044273	H12D21.14.1	H12D21.14.1	nspa-6		G5EC79	NP_001024009
WBGene00044274	H12D21.15.1	H12D21.15.1	nspa-7		G5EC79	NP_001024010
WBGene00044275	Y50E8A.17.1	Y50E8A.17.1	nspa-10		Q56VY1	NP_001024255
WBGene00044278	F09C6.14.1	F09C6.14.1	F09C6.14		Q564U6	NP_001023778
WBGene00044280	W02A2.9.1	W02A2.9.1	W02A2.9		Q52GX7	NP_001023410
WBGene00044281	R04A9.7.1	R04A9.7.1	R04A9.7		Q21694	NP_001024829
WBGene00044282	T19H12.12.1	T19H12.12.1	T19H12.12		O01613	NP_001024147
WBGene00044283	ZK867.3.1	ZK867.3.1	spp-22		Q3S1M3	NP_001025004
WBGene00044284	T25C12.4.1	T25C12.4.1	spp-21		Q52GZ2	NP_001024927
WBGene00044286	C32C4.7.1	C32C4.7.1	ugt-35		Q52GY8	NP_001023694
WBGene00044287	F21H12.7.1	F21H12.7.1	nspg-3		Q2XN49	NP_001022104
WBGene00044288	F30H5.5.1	F30H5.5.1	F30H5.5		Q2XN20	NP_001022554
WBGene00044289	Y37F4.8.1	Y37F4.8.1	Y37F4.8		Q95X98	NP_001021751
WBGene00044290	B0035.18.1	B0035.18.1	B0035.18		Q52GY9	NP_001021261
WBGene00044291	C25F9.10a.1	C25F9.10a.1	C25F9.10		Q52GY2	NP_001023679
WBGene00044291	C25F9.10b.1	C25F9.10b.1	C25F9.10		B5U8N8	NP_001129883
WBGene00044292	F56D6.8.1	F56D6.8.1	F56D6.8		Q4W4Z3	NP_001023235
WBGene00044293	K08D12.7.1	K08D12.7.1	K08D12.7		Q4W5T4	NP_001023283
WBGene00044294	C01B10.11.1	C01B10.11.1	C01B10.11		Q3Y3Z9	NP_001021280
WBGene00044295	C09E7.10.1	C09E7.10.1	C09E7.10		Q4W5T7	NP_001021169
WBGene00044296	F10C1.9a.1	F10C1.9a.1	F10C1.9		G4S1A4	NP_001022075
WBGene00044296	F10C1.9b.1	F10C1.9b.1	F10C1.9		A0A078BPH9	NP_001293496
WBGene00044296	F10C1.9b.2	F10C1.9b.2	F10C1.9		A0A078BPH9	NP_001293496
WBGene00044297	C25B8.8.1	C25B8.8.1	C25B8.8		Q4TTA1	NP_001024430
WBGene00044298	T23B7.2.1	T23B7.2.1	T23B7.2		Q3S1M0	NP_001022353
WBGene00044299	C42D8.9.1	C42D8.9.1	C42D8.9		Q4TT95	NP_001024456
WBGene00044300	D1022.9a.1	D1022.9a.1	D1022.9		Q4TTC0	NP_001022048
WBGene00044301	D2062.12.1	D2062.12.1	lgc-28		Q4W520	NP_001022053
WBGene00044303	F52B10.2.1	F52B10.2.1	hst-3.2		Q4TTA0	NP_001024698
WBGene00044304	F52B10.3a.1	F52B10.3a.1	F52B10.3		A0A0K3AYG0	NP_001300309
WBGene00044304	F52B10.3b.1	F52B10.3b.1	F52B10.3		A0A0K3AWB5	NP_001300348
WBGene00044304	F52B10.3c.1	F52B10.3c.1	F52B10.3		A0A0K3AYJ8	NP_001300349
WBGene00044305	F56H1.6.1	F56H1.6.1	rad-8	Q4W4Z2		NP_001021512
WBGene00044306	F58F9.8.1	F58F9.8.1	F58F9.8		Q4TT94	NP_001023243
WBGene00044307	F58F9.9a.1	F58F9.9a.1	F58F9.9		Q4TT93	NP_001023244
WBGene00044307	F58F9.9b.1	F58F9.9b.1	F58F9.9		V6CLE8	NP_001293713
WBGene00044310	H20J04.9.1	H20J04.9.1	H20J04.9		Q4W5T6	NP_001022224
WBGene00044311	K04C2.7.1	K04C2.7.1	K04C2.7		Q4TTC8	NP_001370786
WBGene00044312	K04C2.8.1	K04C2.8.1	K04C2.8		Q4TTC9	NP_001022660
WBGene00044313	M02D8.7.1	M02D8.7.1	M02D8.7		Q4TTA8	NP_001024800
WBGene00044314	M151.8.1	M151.8.1	fbxb-33		Q4W513	NP_001022263
WBGene00044315	F41G3.20.1	F41G3.20.1	F41G3.20		Q4TTB5	NP_001022157
WBGene00044316	F41G3.21.1	F41G3.21.1	F41G3.21		Q4TTB3	NP_001022158
WBGene00044317	F41G3.19.1	F41G3.19.1	F41G3.19		Q4TTB4	NP_001022156
WBGene00044318	W06E11.2.1	W06E11.2.1	tag-267		Q23205	NP_497228
WBGene00044319	W06E11.5a.1	W06E11.5a.1	tag-266		Q23203	NP_497227
WBGene00044319	W06E11.5b.1	W06E11.5b.1	tag-266		Q8I7F9	NP_001022804
WBGene00044321	B0511.8.1	B0511.8.1	mrps-30		O61818	NP_492783
WBGene00044322	F15A4.12.1	F15A4.12.1	tag-280		Q9U3J2	NP_496653
WBGene00044323	F15A4.11.1	F15A4.11.1	tag-281		Q9U3J3	NP_496652
WBGene00044324	ZK652.3.1	ZK652.3.1	ufm-1	P34661		NP_498705
WBGene00044325	C33H5.19.1	C33H5.19.1	tag-321		Q95QS6	NP_501284
WBGene00044326	C33H5.10.1	C33H5.10.1	tag-322		Q18407	NP_501285
WBGene00044329	F11A10.8.1	F11A10.8.1	cpsf-4		Q7YTG9	NP_001023126
WBGene00044330	R08B4.2.1	R08B4.2.1	alr-1		Q21836	NP_509860
WBGene00044331	T20B3.15.1	T20B3.15.1	clec-25		Q4ZGE3	NP_001024149
WBGene00044332	T20B3.16.1	T20B3.16.1	clec-36		Q4ZGE4	NP_001024150
WBGene00044333	C01G12.13.1	C01G12.13.1	C01G12.13		Q4ZGE5	NP_001021905
WBGene00044337	C03G5.9.1	C03G5.9.1	nspc-2		G5EDF2	NP_001024353
WBGene00044338	C03G5.10.1	C03G5.10.1	nspc-3		Q4TTA5	NP_001024347
WBGene00044339	C03G5.11.1	C03G5.11.1	nspc-4		Q4TTA4	NP_001024348
WBGene00044340	C03G5.12.1	C03G5.12.1	nspc-5		G5EDF2	NP_001024349
WBGene00044341	M01G5.6.1	M01G5.6.1	ave-1		Q4W4Y7	NP_001022691
WBGene00044342	T05B11.7.1	T05B11.7.1	T05B11.7		G4S3B4	NP_001024104
WBGene00044344	Y46H3A.7a.1	Y46H3A.7a.1	mrpl-39		Q4W5T0	NP_001024247
WBGene00044345	Y48G1C.12.1	Y48G1C.12.1	Y48G1C.12		Q2WF61	NP_001021777
WBGene00044346	Y59E9AL.8.1	Y59E9AL.8.1	Y59E9AL.8		Q4W5R6	NP_001023539
WBGene00044347	Y71G12B.30a.1	Y71G12B.30a.1	Y71G12B.30		Q4W5Q9	NP_001021823
WBGene00044347	Y71G12B.30b.1	Y71G12B.30b.1	Y71G12B.30		W6RTP7	NP_001293448
WBGene00044347	Y71G12B.30c.1	Y71G12B.30c.1	Y71G12B.30		W6SBL5	NP_001293449
WBGene00044348	Y71G12B.31a.1	Y71G12B.31a.1	Y71G12B.31		W6RR46	NP_001293450
WBGene00044348	Y71G12B.31b.1	Y71G12B.31b.1	Y71G12B.31		W6RYA7	NP_001293451
WBGene00044349	Y71G12B.32.1	Y71G12B.32.1	Y71G12B.32		Q4W5R0	NP_001021825
WBGene00044350	Y73B6BL.44.1	Y73B6BL.44.1	Y73B6BL.44		Q4W5P1	NP_001380081
WBGene00044352	ZK381.8.1	ZK381.8.1	ZK381.8		Q4TT98	NP_001023614
WBGene00044353	ZK418.10.1	ZK418.10.1	ZK418.10		Q4TTC6	NP_001022996
WBGene00044354	ZK418.11.1	ZK418.11.1	ZK418.11		Q4TTC5	NP_001022997
WBGene00044355	ZK563.7.1	ZK563.7.1	ZK563.7		Q4TTB1	NP_001024997
WBGene00044356	W02D7.12.1	W02D7.12.1	W02D7.12		Q4W527	NP_001024181
WBGene00044357	C03G5.13.1	C03G5.13.1	nspc-6		G5EDF2	NP_001024350
WBGene00044358	Y71G12B.33a.1	Y71G12B.33a.1	Y71G12B.33		Q4W5R3	NP_001021826
WBGene00044358	Y71G12B.33b.1	Y71G12B.33b.1	Y71G12B.33		W6RS22	NP_001293452
WBGene00044359	C16C4.17a.1	C16C4.17a.1	C16C4.17		H2KYT2	NP_001254042
WBGene00044359	C16C4.17b.1	C16C4.17b.1	C16C4.17		F3NWW2	NP_001254041
WBGene00044360	C33C12.11.1	C33C12.11.1	C33C12.11		Q4W521	NP_001022010
WBGene00044361	K09F6.11.1	K09F6.11.1	K09F6.11		Q4W517	NP_001022244
WBGene00044362	F42G2.7a.1	F42G2.7a.1	F42G2.7		G4SG26	NP_001254053
WBGene00044362	F42G2.7b.1	F42G2.7b.1	F42G2.7		Q4W515	NP_001254054
WBGene00044363	F22E5.21.1	F22E5.21.1	F22E5.21		Q4W518	NP_001367711
WBGene00044363	F22E5.21.2	F22E5.21.2	F22E5.21		Q4W518	NP_001367711
WBGene00044364	F34D6.7.1	F34D6.7.1	nspf-1		Q4W510	NP_001022143
WBGene00044365	F34D6.8.1	F34D6.8.1	nspf-2		Q4W509	NP_001022144
WBGene00044366	F34D6.9.1	F34D6.9.1	nspf-3		Q4W508	NP_001022145
WBGene00044367	T05A8.8.1	T05A8.8.1	T05A8.8		Q4W4Z8	NP_001022313
WBGene00044368	K12H6.10.1	K12H6.10.1	K12H6.10		Q4W5T3	NP_494373
WBGene00044369	ZK355.7.1	ZK355.7.1	irld-67		Q4W5S6	NP_001022520
WBGene00044370	C41H7.9.1	C41H7.9.1	C41H7.9		Q4W512	NP_001367361
WBGene00044371	ZC239.20.1	ZC239.20.1	ZC239.20		Q4TT85	NP_001022492
WBGene00044372	ZC239.21.1	ZC239.21.1	ZC239.21		Q4TT84	NP_001022493
WBGene00044373	C17F4.11.1	C17F4.11.1	C17F4.11		Q4W524	NP_001021966
WBGene00044374	C17F4.12.1	C17F4.12.1	C17F4.12		Q4W523	NP_001021967
WBGene00044375	F39E9.14.1	F39E9.14.1	F39E9.14		Q4W514	NP_001022149
WBGene00044376	Y49F6B.12.1	Y49F6B.12.1	Y49F6B.12		Q4W5S8	NP_001022457
WBGene00044377	Y49F6B.13.1	Y49F6B.13.1	Y49F6B.13		Q4W5S9	NP_001022458
WBGene00044378	Y49F6B.14.1	Y49F6B.14.1	Y49F6B.14		Q4W5S7	NP_001022459
WBGene00044379	F40H7.12.1	F40H7.12.1	ifas-1		Q4W516	NP_001022151
WBGene00044380	T24E12.12.1	T24E12.12.1	T24E12.12		Q4W4Z7	NP_001022360
WBGene00044381	K10G6.5.1	K10G6.5.1	K10G6.5		Q4W519	NP_001022248
WBGene00044382	Y14H12A.2.1	Y14H12A.2.1	Y14H12A.2		Q4W5T1	NP_001022410
WBGene00044383	T05A7.11.1	T05A7.11.1	T05A7.11		Q4TTB2	NP_001022311
WBGene00044384	F11G11.14.1	F11G11.14.1	F11G11.14		Q4TT87	NP_001022076
WBGene00044385	F59A6.10.1	F59A6.10.1	F59A6.10		Q4TT99	NP_001022216
WBGene00044386	C27A2.7.1	C27A2.7.1	C27A2.7		Q4TT89	NP_001021993
WBGene00044387	C27A2.8.1	C27A2.8.1	C27A2.8		Q4TT90	NP_001021994
WBGene00044388	C27D6.11.1	C27D6.11.1	C27D6.11		Q4U220	NP_001364716
WBGene00044389	C27D6.12a.1	C27D6.12a.1	C27D6.12		G4S3E4	NP_001040745
WBGene00044389	C27D6.12b.1	C27D6.12b.1	C27D6.12		Q4U219	NP_001367575
WBGene00044390	ZK177.11.1	ZK177.11.1	ZK177.11		Q4TTC2	NP_001022517
WBGene00044391	C25H3.15.1	C25H3.15.1	C25H3.15		Q4TTB7	NP_001021983
WBGene00044392	C25H3.16.1	C25H3.16.1	C25H3.16		Q4TTB6	NP_001021984
WBGene00044393	ZK1248.20.1	ZK1248.20.1	ZK1248.20		Q4TTB8	NP_001022498
WBGene00044394	B0034.7.1	B0034.7.1	B0034.7		Q4TTB9	NP_001021883
WBGene00044395	R12C12.10.1	R12C12.10.1	R12C12.10		Q4TTC1	NP_001022284
WBGene00044396	ZK1290.14.1	ZK1290.14.1	ZK1290.14		Q4TTC3	NP_001022502
WBGene00044396	ZK1290.14.2	ZK1290.14.2	ZK1290.14		Q4TTC3	NP_001022502
WBGene00044401	Y55B1BR.6a.1	Y55B1BR.6a.1	Y55B1BR.6		A0A0K3ARD8	NP_001299910
WBGene00044401	Y55B1BR.6b.1	Y55B1BR.6b.1	Y55B1BR.6		A0A0K3AUX9	NP_001299911
WBGene00044401	Y55B1BR.6c.1	Y55B1BR.6c.1	Y55B1BR.6		A0A0K3AX96	NP_001299912
