Gene stable ID	RefSeq peptide ID
YOL070C	NP_014571.1
YOR116C	NP_014759.1
YPR050C	
YGL244W	NP_011270.1
YGL057C	NP_011458.1
YBR162W-A	NP_009721.1
YNL175C	NP_014224.2
YNL042W	NP_014356.1
YIL112W	NP_012154.1
YDR063W	NP_010348.1
YOL067C	NP_014574.1
YOR145C	NP_014788.1
YKR097W	NP_013023.3
YBL077W	
YDL166C	NP_010115.1
YLR066W	NP_013167.1
YGL187C	NP_011328.1
YBR156C	NP_009714.3
YBL012C	
YOR304C-A	NP_014949.3
YPR108W-A	NP_878183.1
YOR192C	NP_014835.3
YML032C	NP_013680.2
YNL022C	NP_014376.3
YEL034C-A	
YJR117W	NP_012651.1
YBL008W-A	NP_878046.1
YBR297W	NP_009856.3
YLR146W-A	NP_001032582.1
YER155C	NP_011082.3
YIL025C	
YML018C	NP_013694.1
YHR027C	NP_011892.1
YDR004W	NP_010287.1
YNL056W	NP_014342.3
YGR180C	NP_011696.3
YML081W	NP_013630.1
YGR116W	NP_011631.1
YDR151C	NP_010435.1
YDR037W	NP_010322.1
YLR175W	NP_013276.1
YER050C	NP_010970.4
YGL181W	NP_011334.1
YMR003W	NP_013716.1
YDL175C	NP_010106.1
YHR214C-E	NP_878095.3
YER031C	NP_010948.1
YAR033W	NP_009419.1
YGR202C	NP_011718.1
YPR070W	NP_015395.1
YKL071W	NP_012852.1
YOL109W	NP_014532.1
YJR057W	NP_012591.1
YMR221C	NP_013948.1
YPL176C	NP_015149.1
YDR286C	NP_010572.3
YJR160C	NP_012694.1
YER037W	NP_010954.1
YKL075C	NP_012848.1
YOR078W	NP_014721.1
YGL127C	NP_011388.1
YGR203W	NP_011719.1
YMR257C	NP_013984.1
YPL220W	NP_011380.3
YPL220W	NP_015104.1
YOR134W	NP_014777.3
YAR069C	NP_878094.1
YAR019W-A	
YKL206C	NP_012716.1
YDR172W	NP_010457.3
YNL011C	NP_014387.1
YOR131C	NP_014774.1
YGL150C	NP_011365.1
YEL049W	NP_010865.1
YLR402W	
YML068W	NP_013643.1
YKL195W	NP_012726.2
YNL329C	NP_014070.1
YKL130C	NP_012792.1
YNL074C	NP_014325.3
YLR158C	NP_013261.1
YLR158C	NP_013256.1
YLR158C	NP_013259.1
YLR158C	NP_013258.1
YLL051C	NP_013049.1
YBR189W	NP_009748.3
YEL006W	NP_010910.1
YKL064W	NP_012859.1
YBL096C	
YJL134W	NP_012401.1
YOR368W	NP_015013.1
YCR073W-A	NP_009999.2
YOL111C	NP_014530.1
YDL174C	NP_010107.1
YER100W	NP_011026.3
YJL219W	NP_012316.1
YJL081C	NP_012454.1
YOR168W	NP_014811.3
YOR226C	NP_014869.3
YPL065W	NP_015260.1
YJL054W	NP_012481.3
YPL074W	NP_015251.1
YAR070C	
YDR080W	NP_010365.3
YCR039C	NP_009868.3
YCR039C	NP_009866.1
YER181C	
YNL093W	NP_014306.3
YJR137C	NP_116579.1
YDR503C	NP_010791.3
YLR314C	NP_013418.2
YDR069C	NP_010354.3
YBR011C	NP_009565.1
YMR117C	NP_013835.1
YGR134W	NP_011650.3
YLR438C-A	NP_013543.3
YLR209C	NP_013310.1
YLR019W	NP_013119.1
YNR047W	NP_014445.1
YOL162W	NP_014480.1
YER015W	NP_010931.3
YDR047W	NP_010332.3
YFR008W	NP_116663.1
YGR095C	NP_011609.2
YKR026C	NP_012951.1
YER129W	NP_011055.3
YDR215C	
YGR214W	NP_011730.1
YKL076C	
YMR060C	NP_013776.1
YDR267C	NP_010553.3
YDR142C	NP_010426.1
YLR123C	
YPL032C	NP_015293.1
YNL183C	NP_014216.1
YKL188C	NP_012733.1
YPL167C	NP_015158.1
YLR353W	NP_013457.1
Q0032	
YCL032W	NP_009898.1
YDL212W	NP_010069.1
YLR361C	NP_013465.1
YBL041W	NP_009512.1
YMR144W	NP_013864.1
YGR269W	
YKL196C	NP_012725.1
YLL033W	NP_013067.1
YBL081W	NP_009472.1
YOR334W	NP_014979.1
YNL057W	
YPR185W	NP_015511.1
YJL038C	NP_012496.1
YGR176W	
YMR068W	NP_013784.1
YNL238W	NP_014161.1
YER172C-A	
YDR249C	NP_010535.3
YFL002C	NP_116654.1
YPR160C-A	
YLR389C	NP_013493.2
YJR056C	NP_012590.3
YJL072C	NP_012463.1
YOR241W	NP_014884.1
YGL263W	NP_011251.1
YJR152W	NP_012686.3
YLR438W	NP_013542.1
YLR290C	NP_013393.1
YOR245C	NP_014888.1
YPL038W	NP_015287.1
YIL100W	
YLR270W	NP_013372.1
YOL009C	NP_014634.1
YLR194C	NP_013295.1
YOR153W	NP_014796.3
YGR057C	NP_011571.4
YOR358W	NP_015003.1
YPR145W	NP_015471.1
YBR089C-A	NP_009647.2
YPL165C	NP_015160.1
YDL209C	NP_010072.1
YGL074C	
YFL055W	NP_116600.1
YBR103C-A	
YBR296C	NP_009855.1
YHR214W	NP_012084.3
YHR214W	NP_009430.1
YNL154C	NP_014245.1
YDR044W	NP_010329.1
YNL267W	NP_014132.1
YHR188C	NP_012058.1
YLR006C	NP_013106.1
YJL142C	
YPL193W	NP_015131.1
YGR007W	NP_011521.1
YDR311W	NP_010597.3
YJL192C	NP_012343.1
YKR105C	NP_013031.3
YGR241C	NP_011757.3
YPL003W	NP_015322.1
YDL159C-B	
YOR335W-A	
YEL072W	NP_010842.1
YOR170W	
YLR223C	NP_013324.1
YDR222W	NP_010508.1
YJR001W	NP_012534.1
YLR195C	NP_013296.1
YCR049C	
YKL109W	NP_012813.1
YEL075C	NP_010839.1
YER048W-A	NP_010968.1
YHL023C	NP_011840.1
YHR099W	NP_011967.1
YJR110W	NP_012644.1
YFL034C-B	NP_116618.1
YML097C	NP_013612.1
YOR267C	NP_014910.1
YPL178W	NP_015147.1
YER051W	NP_010971.1
YDR510C-A	
YJL190C	NP_012345.1
YDR401W	
YCR076C	NP_010001.1
YER171W	NP_011098.3
YFR023W	NP_116678.1
YLL067W-A	NP_116587.1
YDR207C	NP_010493.1
YDL005C	NP_010279.3
YPL013C	NP_015312.1
YDR295C	NP_010581.3
YAL054C	NP_009347.1
YLR398C	NP_013502.3
YOR081C	NP_014724.1
YPR012W	
YDR543C	
YNL014W	NP_014384.3
YLR418C	NP_013522.1
YMR182C	NP_013907.1
YOL145C	NP_014496.2
YPR042C	NP_015367.1
YDL208W	NP_010073.2
YER078C	NP_011001.1
YGR127W	NP_011643.1
YOL156W	NP_014486.1
YMR295C	NP_014024.1
YAL067C	NP_009333.1
YGL219C	NP_011296.1
YBL040C	NP_009513.1
YKR071C	NP_012997.3
YOR322C	NP_014967.3
YER169W	NP_011096.1
YMR181C	NP_013906.1
YML080W	NP_013631.1
YLR010C	NP_013110.1
YMR194C-B	NP_878145.1
YLR307W	NP_013410.1
YGL061C	NP_011454.1
YOL044W	NP_014598.1
YGR083C	NP_011597.1
YMR140W	NP_013860.1
YHR196W	NP_012066.1
YPL103C	NP_015222.1
YBR165W	NP_009724.1
YMR058W	NP_013774.1
YOR054C	NP_014697.1
YPR028W	NP_015353.1
YLR356W	NP_013460.1
YBL026W	NP_009527.1
YPR039W	
YDR135C	NP_010419.3
YFR001W	NP_116656.1
YGL038C	NP_011477.1
YCL057C-A	NP_065435.1
YOL031C	NP_014611.1
YMR076C	NP_013793.1
YPR089W	NP_015414.2
YLR431C	NP_013535.1
YOR034C-A	NP_878170.1
YAL059W	NP_009342.2
YLR109W	NP_013210.1
YOR306C	NP_014951.4
YPL075W	NP_015250.1
YJL182C	
YIR026C	NP_012292.3
YKL168C	NP_012753.2
YOR261C	NP_014904.3
YFL023W	NP_683715.1
YMR239C	NP_013966.1
YDL114W	NP_010169.1
YGL047W	NP_011468.1
YFL020C	NP_116633.1
YMR242C	
YGR244C	NP_011760.3
YMR306C-A	
YLR364W	NP_013468.3
YEL003W	NP_010913.2
YLR106C	NP_013207.1
YMR193C-A	
YCR053W	NP_009982.1
YGR289C	NP_011805.3
YLR083C	NP_013184.1
YCL008C	NP_009919.3
YEL077W-A	
YLR274W	NP_013376.1
YLR413W	NP_013517.1
YPR196W	NP_015522.1
YGL089C	NP_011426.1
YLR412C-A	NP_878136.3
YMR114C	NP_013832.1
YJL099W	NP_012436.1
YMR009W	NP_013722.1
YEL017C-A	NP_010898.1
YNL078W	NP_014321.3
YBR082C	NP_009638.1
YLR340W	NP_013444.1
YGL180W	NP_011335.1
Q0115	NP_009317.1
YCR072C	NP_009997.2
YMR088C	NP_013806.1
YBR280C	NP_009839.4
YBR061C	NP_009617.3
YLR055C	NP_013156.1
YKL102C	
YLR254C	NP_013355.1
YJL090C	NP_012445.1
YDR247W	NP_010533.1
YBL016W	NP_009537.1
YIR025W	NP_012291.1
YNL209W	NP_014190.1
YMR253C	NP_013980.1
YHR177W	NP_012047.1
YCR057C	NP_009984.1
YMR103C	
YAL005C	NP_009396.2
YER133W	NP_011059.3
YOR293W	NP_014936.1
YKR090W	NP_013016.4
YIR042C	NP_012308.1
YPR077C	
Q0297	
YCL044C	NP_009886.1
YBR175W	NP_009734.1
YGR146C	NP_011662.3
YER152W-A	
YMR254C	
YJL055W	NP_012480.1
YGL149W	
YLR121C	NP_013222.1
YJL085W	NP_012450.1
YBR029C	NP_009585.1
YGL242C	NP_011272.1
YCL033C	NP_009897.1
YNL253W	NP_014146.1
YOR062C	NP_014705.1
YOR339C	NP_014984.3
YNL173C	NP_014226.1
YDL197C	NP_010084.1
YBL057C	NP_009496.2
YER060W	NP_010981.3
YKR036C	NP_012962.3
YKL202W	
YCL030C	NP_009900.2
YDR229W	NP_010515.3
YCL068C	NP_009865.2
YPL024W	NP_015301.1
YER186C	NP_011113.3
YBR298C-A	NP_878056.1
YJR109C	NP_012643.3
YBR192W	NP_009751.1
YMR303C	NP_014032.1
YIL075C	NP_012190.1
YGR106C	NP_011620.1
YCL035C	NP_009895.1
YGR004W	NP_011518.1
YKR084C	NP_013010.3
YGR209C	NP_011725.3
YDR095C	
YHR174W	NP_012044.1
YCR008W	NP_009934.1
YKL216W	NP_012706.1
YPR008W	NP_015333.1
YJL167W	NP_012368.1
YER188W	
YPR071W	NP_015396.1
YNL066W	NP_014333.1
YMR316W	NP_014047.1
YOR067C	NP_014710.1
YGR052W	NP_011566.1
YEL045C	
YLL042C	NP_013058.1
YOR312C	
YGR158C	NP_011674.3
YGR003W	NP_011517.1
YJL127C	NP_012408.1
YOR094W	NP_014737.1
YPL182C	
YBR302C	NP_009861.1
YBR302C	NP_013574.1
YML017W	NP_013695.2
YLR157W-D	NP_878124.1
YHR199C-A	NP_976247.1
YNL321W	NP_014078.1
YPR062W	NP_015387.1
YJR004C	NP_012537.1
YLR211C	NP_013312.2
YKR055W	NP_012981.3
YBR254C	NP_009813.1
YOL135C	NP_014506.1
YOL105C	NP_014536.1
YHR034C	NP_011899.1
YDR027C	NP_010310.1
YOR329W-A	
YPL277C	NP_015046.1
YGR219W	
YGL247W	NP_011267.1
YDL106C	NP_010177.1
YBR204C	NP_009763.2
YHR179W	NP_012049.1
YER022W	NP_010939.1
YDR404C	NP_010692.3
YMR104C	NP_013822.1
YBR220C	NP_009779.3
YJL036W	NP_012498.1
YER148W-A	
YOR197W	NP_014840.4
YGR170W	NP_011686.1
YDR256C	NP_010542.1
YMR309C	NP_014040.1
YFL067W	NP_116588.1
YML133W-A	
YOL104C	NP_014537.1
YDR518W	NP_010806.1
YBR222C	NP_009781.3
YKL219W	NP_012703.1
YLR400W	
YJL150W	
YLR105C	NP_013206.1
YLR142W	NP_013243.1
YNR054C	NP_014452.1
YDR055W	NP_010340.1
YOR262W	NP_014905.1
YCR091W	NP_010015.3
YBR290W	NP_009849.1
YER157W	NP_011084.1
YBR162C	NP_009720.1
YLR376C	NP_013480.1
YFR031C-A	NP_012246.1
YFR031C-A	NP_116688.3
YLR318W	NP_013422.2
YDL087C	NP_010196.1
YGR246C	NP_011762.1
YDR177W	NP_010462.3
YAL068W-A	
YMR155W	NP_013876.1
YFL010C	NP_570898.1
YBR167C	NP_009726.3
YMR313C	NP_014044.1
YPR125W	NP_015450.1
YPR131C	NP_015456.2
YHR014W	NP_011878.1
YJL168C	NP_012367.2
YDL014W	NP_010270.1
YOR167C	NP_014810.1
YDR289C	NP_010575.1
YNR072W	NP_014470.1
YNR076W	NP_013036.1
YNR076W	NP_014474.3
YIL068W-A	
YDL159W	NP_010122.1
YKL020C	NP_012905.1
YLR239C	NP_013340.1
YBL033C	NP_009520.1
YER014C-A	NP_076437.1
YDR532C	NP_010821.3
YOL015W	NP_014627.1
YJR036C	NP_012570.3
YBR228W	NP_009787.3
YNR031C	NP_014428.1
YHR171W	NP_012041.1
YGL183C	NP_011332.2
YEL076C-A	NP_010836.1
YEL076C-A	NP_013569.1
YMR028W	NP_013741.1
YDR137W	NP_010421.1
YBR263W	NP_009822.4
YJL162C	NP_012373.2
YEL038W	NP_010876.2
YDL153C	NP_010128.1
YJR106W	NP_012640.4
YKL178C	NP_012743.1
YBR250W	NP_009809.1
YPL221W	NP_015103.1
YKL067W	NP_012856.1
YGR160W	
Q0130	NP_009319.1
Q0130	YP_009144710.1
YHR121W	NP_011989.1
YKL097C	
YPR073C	NP_015398.1
YDR393W	NP_010681.1
YCR108C	NP_878059.1
YNL110C	NP_014289.1
YNL232W	NP_014167.1
YJR043C	NP_012577.1
YDR506C	NP_010794.3
YDL219W	NP_010062.1
YOR161C	NP_014804.3
YDL090C	NP_010193.1
YKL095W	NP_012828.1
YOR393W	NP_015042.1
YOR393W	NP_015038.1
YMR154C	NP_013875.1
YPL262W	NP_015061.1
YOR105W	NP_001257690.1
YCR042C	NP_009971.1
YHR116W	NP_011984.1
YIL063C	NP_012201.1
YKR031C	NP_012956.3
YLR262C-A	NP_013364.1
YNL262W	NP_014137.1
YNL142W	NP_014257.1
YDR033W	NP_010316.1
YGR204C-A	NP_878082.1
YIL018W	NP_012246.1
YIL018W	NP_116688.3
YKL036C	
YGR039W	
YHR087W	NP_011955.1
YHR176W	NP_012046.4
YIL027C	NP_012237.1
YKR088C	NP_013014.3
YGL059W	NP_011456.5
YLL037W	
YBR272C	NP_009831.3
YOR210W	NP_014853.3
YOR364W	
YOL087C	NP_014554.1
YGL123W	NP_011392.1
YML096W	NP_013613.1
YML016C	NP_013696.1
YGL099W	NP_011416.3
YML006C	NP_013708.1
YMR178W	NP_013903.1
YOR127W	NP_014770.1
YAL035W	NP_009365.1
YDR035W	NP_010320.3
YML109W	NP_013598.1
YAL008W	NP_009394.1
YHR173C	NP_001257667.1
YBR120C	NP_009678.3
YBR084C-A	NP_009526.1
YBR084C-A	NP_009641.1
YOR184W	NP_014827.3
YKL151C	NP_012771.1
YLR452C	NP_013557.1
YJR066W	NP_012600.1
YER066W	NP_010988.1
YOR150W	NP_014793.1
YOR179C	NP_014822.1
YOR340C	NP_014985.1
YNL129W	NP_014270.1
YML015C	NP_013697.1
YOR354C	NP_014999.1
YLR372W	NP_013476.3
YMR197C	NP_013924.1
YKL105C	NP_012817.1
YGR102C	NP_011616.3
YBL062W	
YDR332W	NP_010619.3
YML014W	NP_013698.1
YBR301W	NP_009860.3
YBR076W	NP_009632.2
YPR036W	NP_015361.1
YNR014W	NP_014411.3
YOR217W	NP_014860.1
YOR298W	NP_014941.1
YIL085C	NP_012181.3
YDR510W	NP_010798.1
YNL005C	NP_014393.1
YPL031C	NP_015294.1
YER098W	NP_011024.1
YBR210W	NP_009769.1
YLR154W-C	NP_690845.1
YPL237W	NP_015087.1
YNL174W	
YGL233W	NP_011281.1
YDL055C	NP_010228.1
YJL001W	NP_012533.1
YGL072C	
YHL010C	NP_011853.1
YML106W	NP_013601.1
YJR061W	NP_012595.1
YOL006C	NP_014637.1
YOR259C	NP_014902.3
YDR480W	NP_010768.1
YOR318C	
YOR320C	NP_014965.3
YJL212C	NP_012323.1
YHR102W	NP_011970.1
YKL169C	
YGL056C	NP_011459.2
YDL103C	NP_010180.1
YLR363C	NP_013467.3
YDL085C-A	NP_075208.1
YGR104C	NP_011618.3
YFL053W	NP_116602.1
YBR106W	NP_009664.1
YML025C	NP_013687.1
YGR240C	NP_011756.1
YJL024C	NP_012510.3
YGR243W	NP_011759.1
YNL335W	NP_116594.1
YNL335W	NP_014064.1
YEL035C	NP_010879.1
YBR005W	NP_009559.1
YMR172C-A	
YKL150W	NP_012772.1
YLR207W	NP_013308.1
YPL053C	NP_015272.1
YFR030W	NP_116686.3
YPR109W	NP_015434.1
YPR159C-A	NP_878184.1
YMR193W	NP_013918.1
YOR222W	NP_014865.1
YLR312W-A	NP_013416.2
YAL020C	NP_009382.2
YJR125C	NP_012659.1
YGR275W	NP_011791.4
YGL088W	
YJR051W	NP_012585.1
YGR020C	NP_011534.1
YGR100W	NP_011614.1
YDR350C	NP_010637.4
YHR063C	NP_011930.1
YER063W	NP_010985.1
YLR188W	NP_013289.1
YBR153W	NP_009711.3
YAL032C	NP_009370.1
YER127W	NP_011053.1
YLR011W	NP_013111.1
YBR132C	NP_009690.1
YML052W	NP_013660.1
YCL055W	NP_009876.1
YOL165C	NP_014477.1
YPL122C	NP_015203.1
YLR159W	NP_757337.1
YLR159W	NP_757339.1
YLR159W	NP_757338.1
YPL085W	NP_015240.1
YML079W	NP_013632.1
YER154W	NP_011081.1
YOL007C	NP_014636.1
YOR307C	NP_014952.1
YGR231C	NP_011747.2
YDR342C	NP_010629.3
YAL015C	NP_009387.1
YHR050W-A	NP_878088.1
YGR215W	NP_011731.3
YLR328W	NP_013432.1
YAL028W	NP_009374.1
YML101C-A	
YHR137C-A	
YOL051W	NP_014591.1
YML047C	NP_013666.1
YFR003C	NP_116658.1
YKL023C-A	NP_001032581.1
YHL017W	NP_011846.1
YGR018C	NP_001257676.1
YFL039C	NP_116614.1
YGL152C	
YGL212W	NP_011303.1
YAL042C-A	
YOR091W	NP_014734.2
YLR171W	
YJR112W-A	NP_878107.1
YAL065C	NP_009335.1
YJR050W	NP_012584.3
YJR011C	NP_012545.1
YDR087C	NP_010372.3
YPR104C	NP_015429.1
YBR166C	NP_009725.1
YLR241W	NP_013342.1
YNL240C	NP_014159.1
YOR079C	NP_014722.1
YLR245C	NP_013346.1
YOL022C	NP_014620.1
YAL009W	NP_009393.1
YNL318C	NP_014081.1
YDL236W	NP_010045.1
YGL066W	NP_011449.1
YJR136C	NP_012670.3
YJL200C	NP_012335.1
YHL035C	NP_011828.1
YDR012W	NP_010295.3
YDL121C	NP_010162.1
YKL138C-A	NP_690844.1
YNL256W	NP_014143.2
YDR525W-A	NP_010814.1
YIL008W	NP_012258.3
YIL030W-A	
YLR360W	NP_013464.3
YCR003W	NP_009929.1
YOR278W	NP_014921.1
YOR024W	
YJL188C	
YER032W	NP_010949.4
YLR205C	NP_013306.2
YDL190C	NP_010091.2
YBR221W-A	NP_878054.1
YPR186C	NP_015512.1
YDL047W	NP_010236.1
YDR099W	NP_010384.3
YJL170C	NP_012365.2
YPR201W	NP_015527.1
YBR131C-A	
YBR161W	NP_009719.3
YMR174C	NP_013899.1
YHR043C	NP_011909.1
YDR092W	NP_010377.3
YDR164C	NP_010448.1
YBR109C	NP_009667.1
YPL138C	NP_015187.1
YOL148C	NP_014493.1
YIL076W	NP_012189.2
YGL060W	NP_011455.1
YGL185C	NP_011330.1
YPR030W	NP_015355.1
YJL129C	NP_012406.1
YOL078W	NP_014563.1
YJR112W	NP_012646.3
YIR036W-A	
YIL029C	NP_012235.3
YER180C-A	NP_796378.3
YIR023W	NP_012289.3
YEL071W	NP_010843.1
YDR058C	NP_010343.1
YJR103W	NP_012637.4
YHR115C	NP_011983.1
YNL012W	NP_014386.2
YLR161W	NP_757337.1
YLR161W	NP_757339.1
YLR161W	NP_757338.1
YBR255W	NP_009814.3
YJL044C	NP_012491.3
YDL020C	NP_010264.3
YBR205W	NP_009764.3
YLR287C	NP_013389.1
YDL025C	NP_010259.1
YBR296C-A	NP_878055.3
YGR145W	NP_011661.2
YNR029C	NP_014426.3
YDR374C	NP_010662.3
YHL007C	NP_011856.1
YJL157C	NP_012378.1
YKL082C	NP_012841.1
YCR022C	
YLR366W	
YDL207W	NP_010074.1
YDR270W	NP_010556.1
YCR089W	NP_010013.2
YMR218C	NP_013945.1
YOR089C	NP_014732.1
YMR315W	NP_014046.1
YMR001C	NP_013714.1
YDR152W	NP_010436.3
YDL148C	NP_010133.1
YOL098C	NP_014543.1
YJR142W	NP_012676.3
YLR410W	NP_013514.1
YOR171C	NP_014814.1
YBL043W	NP_009510.1
YJL034W	NP_012500.3
YEL057C	NP_010857.1
YNL130C-A	NP_878154.1
YOL089C	NP_014552.1
YAR014C	NP_009408.3
YNL107W	NP_014292.3
YHR018C	NP_011882.1
YOL150C	
YLR230W	
YLR097C	NP_013198.1
YLR397C	NP_013501.1
YEL069C	NP_010845.1
YLR120C	NP_013221.1
YDR379C-A	NP_076888.3
YLR335W	NP_013439.1
YNR065C	NP_014463.1
YNL332W	NP_014067.1
YKR070W	NP_012996.1
YGL011C	NP_011504.3
YGR147C	NP_011663.3
YGR036C	NP_011550.3
YJL183W	NP_012352.2
YNL023C	NP_014375.1
YAL037C-B	
YOR095C	NP_014738.1
YJR031C	NP_012565.1
YLR399C	NP_013503.1
YML121W	NP_013585.1
YGL122C	NP_011393.3
YLL044W	
YDR218C	NP_010504.1
YDL018C	NP_010266.1
YMR085W	NP_013802.1
YHR076W	NP_011943.2
YJL066C	NP_012469.3
YMR105W-A	NP_878142.1
YBR130C	NP_009688.3
YKR021W	NP_012946.3
YOL146W	NP_014495.2
YOR224C	NP_014867.1
YMR122C	
YFL029C	NP_116624.1
YBR206W	
YOR302W	NP_014946.1
YGL261C	NP_076873.1
YGL261C	NP_009332.1
YGL261C	NP_011253.1
YAR053W	
YLR453C	NP_013558.3
YJR077C	NP_012611.1
YDR507C	NP_010795.3
YBR122C	NP_009680.2
YLL057C	NP_013043.1
YMR217W	NP_013944.1
YDL003W	NP_010281.1
YLR388W	NP_013492.3
YPR190C	NP_015516.1
YPL043W	NP_015282.1
YNR056C	NP_014454.3
YGL041C	
YEL043W	NP_010871.3
YKR016W	NP_012941.1
YGR099W	NP_011613.3
YGR046W	NP_011560.3
YDR524C-B	NP_878067.1
YFL030W	NP_116623.1
YMR298W	NP_014027.1
YDR371W	NP_010659.1
YBR295W	NP_009854.2
YNL186W	NP_014213.2
YMR057C	
YLR249W	NP_013350.1
YER096W	NP_011022.1
YER017C	NP_010933.1
YFL058W	NP_116597.1
YJL064W	
YML042W	NP_013670.1
YEL019C	NP_010896.3
YDR359C	NP_010646.4
YMR320W	
YFL016C	NP_116638.1
YDL180W	NP_010101.1
YLR151C	NP_013252.1
YKR033C	
YHL019C	NP_011844.1
YGL188C-A	NP_878073.3
YNL153C	NP_014246.1
YPL108W	NP_015217.1
YMR287C	NP_014014.1
YNL130C	NP_014269.4
YCL016C	NP_009913.2
YBR004C	NP_009558.2
YIL053W	NP_012211.2
YLR260W	NP_013361.1
YHR061C	NP_011928.1
YNL088W	NP_014311.3
YLL010C	NP_013091.1
YGR216C	NP_011732.1
YBR202W	NP_009761.4
YER009W	NP_010925.1
YDL133W	NP_010149.1
YAL036C	NP_009364.1
YMR289W	NP_014016.1
YKR059W	NP_012397.1
YKR059W	NP_012985.3
YGR047C	NP_011561.3
YKR069W	NP_012995.3
YOR286W	NP_014929.3
YJL136W-A	NP_878101.1
YOR046C	NP_014689.1
YPL105C	NP_015220.1
YDR335W	NP_010622.1
YLR133W	NP_013234.1
YNL216W	NP_014183.1
YLR329W	NP_013433.2
YIL101C	NP_012165.1
YDR351W	NP_010638.3
YDL150W	NP_010131.1
YBR001C	NP_009555.1
YKR053C	NP_012979.3
YIL120W	NP_012146.1
YPL168W	NP_015157.1
YFR040W	NP_116698.3
YOR388C	NP_015033.1
YML048W	NP_013664.1
YOR228C	NP_014871.3
YGR238C	NP_011754.3
YLL011W	NP_013090.1
YPR018W	NP_015343.1
YOL112W	NP_014529.1
YGR282C	NP_011798.1
YER104W	NP_011030.3
YOR141C	NP_014784.1
YPR132W	NP_011633.3
YPR132W	NP_015457.1
YNL276C	
YCL031C	NP_009899.1
YNL108C	NP_014291.1
YLR384C	NP_013488.3
YPL222C-A	
YKL218C	NP_012704.1
YCL048W-A	NP_001032573.1
YDL177C	NP_010104.1
YJR010C-A	NP_012544.1
YMR250W	NP_013976.1
YOL131W	NP_014510.1
YPR137W	NP_015463.1
YLR203C	NP_013304.1
YPL219W	NP_015105.1
YBL113C	NP_009437.1
YMR230W-A	NP_878146.1
YNL252C	NP_014147.1
YDR171W	NP_010456.1
YDR364C	NP_010652.3
YBR288C	NP_009847.4
YLR156C-A	NP_878123.1
YLR156C-A	NP_878127.1
YLR156C-A	NP_878126.1
YLR156C-A	NP_878122.1
YKL167C	NP_012754.1
YCR018C	NP_009944.2
YCL022C	
YBR282W	NP_009841.1
YJR033C	NP_012567.3
YOR049C	
YER067W	NP_010990.1
YDR309C	NP_010595.1
YGL132W	
YBL072C	NP_009481.1
YBL072C	NP_011028.1
YAL059C-A	
YFL041W	NP_116612.1
YOL143C	NP_014498.1
YLR394W	NP_013498.3
YCR087C-A	NP_010011.1
YBR103W	NP_009661.1
YOR172W	NP_014815.3
YDL239C	NP_010042.2
YDL228C	
YJL068C	NP_012467.1
YDL156W	NP_010125.1
YBR107C	NP_009665.3
YDL016C	
YJL112W	NP_012423.1
YMR124W	NP_013843.1
YBL024W	NP_009529.1
YMR311C	NP_014042.1
YKL142W	NP_012780.1
YJL039C	NP_012495.1
YOR149C	NP_014792.4
YDR524W-C	NP_878066.3
YJL180C	NP_012355.1
YLR021W	NP_013121.1
YBR012C	
YBR188C	NP_009747.3
YJL147C	NP_012388.1
YPL029W	NP_015296.1
YGR169C	NP_011685.3
YLR331C	
YLR450W	NP_013555.1
YLR140W	
YMR322C	NP_014055.1
YDL085W	NP_010198.1
YLR157W-E	NP_878125.1
YJR116W	NP_012650.1
YDR300C	NP_010586.3
YGR063C	NP_011577.3
YPL113C	NP_015212.1
YKL011C	NP_012914.1
YLR390W	NP_013494.3
YDL168W	NP_010113.1
YPL190C	NP_015134.1
YKL160W	NP_012762.1
YPL241C	NP_015083.1
YHR068W	NP_011935.1
YGR256W	NP_011772.3
YOL164W	NP_014478.1
YPL281C	NP_015042.1
YPL281C	NP_015038.1
YLR291C	NP_013394.1
YPL023C	NP_015302.1
YJL025W	NP_012509.1
YPR043W	NP_015368.1
YPR043W	NP_012628.3
YKL144C	NP_012778.1
YML119W	NP_013587.1
YOR011W	NP_014654.1
YGL036W	NP_011479.1
YHR218W-A	NP_009438.1
YKL055C	NP_012868.1
YBL075C	NP_009478.1
YPR116W	NP_015441.1
YER044C-A	NP_010963.1
YHR037W	NP_011902.1
YLR408C	NP_013512.1
YHR012W	NP_011876.1
YGR192C	NP_011708.3
YOR071C	NP_014714.1
YNL181W	NP_014218.2
YDR360W	
YDR195W	NP_010481.3
YGL191W	NP_011324.1
YDR321W	NP_010607.3
YLR240W	NP_013341.1
YJR062C	NP_012596.3
YGR051C	
YKR043C	NP_012969.1
YOR022C	NP_014665.1
YOR125C	NP_014768.2
YGR013W	NP_011527.1
YIL032C	
YBR102C	NP_009660.1
YNL197C	NP_014202.1
YHR144C	NP_012014.1
YER101C	NP_011027.1
YDR237W	NP_010523.3
YDL127W	NP_010156.2
YOL141W	NP_014500.2
YER121W	NP_011047.3
YNL064C	NP_014335.1
YCL023C	
YNL202W	NP_014197.2
YGR123C	NP_011639.3
YHR077C	NP_011944.2
YOR101W	NP_014744.1
YOR263C	
YKR039W	NP_012965.3
YOR383C	NP_015028.3
YPL252C	NP_015071.1
YHR156C	NP_012026.1
YDR107C	NP_010392.1
YLR018C	NP_013118.1
YLR344W	NP_013448.1
YPR047W	NP_015372.2
YDR472W	NP_010760.3
