Gene stable ID	RefSeq peptide ID
ENSRNOG00000017328	
ENSRNOG00000020770	
ENSRNOG00000066180	
ENSRNOG00000012207	NP_001101678
ENSRNOG00000063070	NP_001012215
ENSRNOG00000012942	
ENSRNOG00000047734	
ENSRNOG00000064251	
ENSRNOG00000007515	
ENSRNOG00000034200	
ENSRNOG00000005038	NP_001101814
ENSRNOG00000000428	NP_476442
ENSRNOG00000010534	NP_001178535
ENSRNOG00000004275	NP_001101724
ENSRNOG00000049976	NP_612526
ENSRNOG00000032991	
ENSRNOG00000002580	NP_001032269
ENSRNOG00000068088	NP_001159826
ENSRNOG00000069553	NP_001103060
ENSRNOG00000063070	NP_001032236
ENSRNOG00000063657	
ENSRNOG00000008219	NP_001014113
ENSRNOG00000010534	
ENSRNOG00000017459	NP_001102873
ENSRNOG00000017974	
ENSRNOG00000012942	NP_001012129
ENSRNOG00000065839	
ENSRNOG00000002057	NP_932166
ENSRNOG00000062724	
ENSRNOG00000001692	NP_001019912
ENSRNOG00000000886	NP_001070669
ENSRNOG00000001861	
ENSRNOG00000027257	NP_001100778
ENSRNOG00000020656	
ENSRNOG00000020333	NP_001009640
ENSRNOG00000039571	NP_001100427
ENSRNOG00000067540	
ENSRNOG00000005141	NP_001102562
ENSRNOG00000027906	NP_001360938
ENSRNOG00000043302	NP_001103065
ENSRNOG00000045863	
ENSRNOG00000002580	
ENSRNOG00000003524	NP_001008281
ENSRNOG00000066913	
ENSRNOG00000004275	
ENSRNOG00000005076	NP_001178516
ENSRNOG00000063070	NP_001032414
ENSRNOG00000011420	NP_001100782
ENSRNOG00000027569	NP_001029328
ENSRNOG00000025473	
ENSRNOG00000068730	
ENSRNOG00000051699	
ENSRNOG00000020770	NP_001100522
ENSRNOG00000039432	
ENSRNOG00000063854	NP_001094304
ENSRNOG00000017409	NP_001101696
ENSRNOG00000029126	NP_001008342
ENSRNOG00000019271	
ENSRNOG00000068097	
ENSRNOG00000025473	NP_001102570
ENSRNOG00000003524	
ENSRNOG00000066002	NP_001001007
ENSRNOG00000011073	NP_077333
ENSRNOG00000001861	NP_001013885
ENSRNOG00000003594	
ENSRNOG00000027906	
ENSRNOG00000029126	
ENSRNOG00000020656	NP_062206
ENSRNOG00000051907	
ENSRNOG00000003929	
ENSRNOG00000063529	
ENSRNOG00000011027	NP_001009669
ENSRNOG00000057147	NP_001102483
ENSRNOG00000051699	NP_001013141
ENSRNOG00000007701	NP_001258222
ENSRNOG00000002914	
ENSRNOG00000058260	NP_808797
ENSRNOG00000001701	NP_001100580
ENSRNOG00000002941	NP_058989
ENSRNOG00000003929	NP_001162600
ENSRNOG00000019353	
ENSRNOG00000000607	NP_001102807
ENSRNOG00000058626	NP_659563
ENSRNOG00000017917	
ENSRNOG00000069768	
ENSRNOG00000063070	NP_001157760
ENSRNOG00000066574	
ENSRNOG00000062696	
ENSRNOG00000003594	NP_001013893
ENSRNOG00000003936	NP_001120768
ENSRNOG00000002205	NP_001013896
ENSRNOG00000027569	
ENSRNOG00000011027	
ENSRNOG00000003936	
ENSRNOG00000022202	NP_001099630
ENSRNOG00000026371	NP_997710
ENSRNOG00000025512	
ENSRNOG00000059862	NP_062009
ENSRNOG00000067041	
ENSRNOG00000002941	
ENSRNOG00000064134	
ENSRNOG00000001143	NP_001025082
ENSRNOG00000008374	NP_001094200
ENSRNOG00000064738	NP_997654
ENSRNOG00000031956	
ENSRNOG00000007701	
ENSRNOG00000039260	NP_001099619
ENSRNOG00000003063	NP_072148
ENSRNOG00000014399	NP_001100390
ENSRNOG00000052721	
ENSRNOG00000026371	
ENSRNOG00000012939	NP_997481
ENSRNOG00000065746	
ENSRNOG00000001083	NP_001013140
ENSRNOG00000019353	NP_446461
ENSRNOG00000004290	
ENSRNOG00000009538	
ENSRNOG00000010189	
ENSRNOG00000061510	NP_001156403
ENSRNOG00000070607	
ENSRNOG00000067574	
ENSRNOG00000054203	NP_001100578
ENSRNOG00000008374	
ENSRNOG00000002417	NP_714955
ENSRNOG00000002178	
ENSRNOG00000048073	NP_037007
ENSRNOG00000004094	
ENSRNOG00000056983	NP_001101050
ENSRNOG00000064738	
ENSRNOG00000000897	NP_001012493
ENSRNOG00000054053	
ENSRNOG00000004613	
ENSRNOG00000004094	NP_001265404
ENSRNOG00000049976	NP_599159
ENSRNOG00000001865	NP_077358
ENSRNOG00000019353	NP_001020808
ENSRNOG00000006967	
ENSRNOG00000005215	NP_001101714
ENSRNOG00000002618	
ENSRNOG00000002914	NP_001013892
ENSRNOG00000069612	
ENSRNOG00000070733	NP_001101096
ENSRNOG00000061293	
ENSRNOG00000038894	
ENSRNOG00000024567	
ENSRNOG00000022202	
ENSRNOG00000012575	NP_075243
ENSRNOG00000001964	NP_062068
ENSRNOG00000004290	NP_001102563
ENSRNOG00000010189	NP_112374
ENSRNOG00000011073	
ENSRNOG00000001865	
ENSRNOG00000003063	
ENSRNOG00000069420	
ENSRNOG00000006967	NP_071567
ENSRNOG00000050960	NP_001119770
ENSRNOG00000025640	
ENSRNOG00000048535	
ENSRNOG00000002178	NP_001099466
ENSRNOG00000066274	
ENSRNOG00000018039	NP_542955
ENSRNOG00000000897	
ENSRNOG00000007418	NP_001100650
ENSRNOG00000009005	NP_073158
ENSRNOG00000002821	NP_067689
ENSRNOG00000009538	NP_942037
ENSRNOG00000001964	
ENSRNOG00000009075	
ENSRNOG00000007701	NP_001258223
ENSRNOG00000001249	
ENSRNOG00000004968	
ENSRNOG00000017993	NP_001012166
ENSRNOG00000014257	NP_001099646
ENSRNOG00000049498	
ENSRNOG00000013780	NP_036741
ENSRNOG00000012939	
ENSRNOG00000018992	
ENSRNOG00000056892	
ENSRNOG00000001143	
ENSRNOG00000008312	
ENSRNOG00000053145	
ENSRNOG00000051063	
ENSRNOG00000018039	
ENSRNOG00000000065	NP_001099494
ENSRNOG00000064578	
ENSRNOG00000004613	NP_620201
ENSRNOG00000020667	
ENSRNOG00000001860	NP_001019911
ENSRNOG00000009005	
ENSRNOG00000050960	
ENSRNOG00000010034	
ENSRNOG00000000955	NP_001101799
ENSRNOG00000064043	
ENSRNOG00000062939	
ENSRNOG00000048758	
ENSRNOG00000002863	
ENSRNOG00000009075	NP_001012210
ENSRNOG00000061612	
ENSRNOG00000012618	NP_001100349
ENSRNOG00000033581	
ENSRNOG00000046643	NP_671739
ENSRNOG00000001686	
ENSRNOG00000018992	NP_037066
ENSRNOG00000008312	NP_001025095
ENSRNOG00000016742	NP_714960
ENSRNOG00000026704	NP_076461
ENSRNOG00000064081	
ENSRNOG00000000955	
ENSRNOG00000020667	NP_001006990
ENSRNOG00000027803	
ENSRNOG00000004972	NP_001025196
ENSRNOG00000064909	
ENSRNOG00000002165	NP_001009633
ENSRNOG00000031304	
ENSRNOG00000000384	NP_001163953
ENSRNOG00000027633	
ENSRNOG00000014806	
ENSRNOG00000046484	
ENSRNOG00000028844	NP_620213
ENSRNOG00000063918	
ENSRNOG00000001864	
ENSRNOG00000000446	
ENSRNOG00000010034	NP_445859
ENSRNOG00000024632	NP_001100666
ENSRNOG00000003428	
ENSRNOG00000031443	NP_001094232
ENSRNOG00000018319	NP_001364036
ENSRNOG00000049498	NP_446306
ENSRNOG00000004143	NP_997470
ENSRNOG00000014859	
ENSRNOG00000046751	
ENSRNOG00000024413	NP_067732
ENSRNOG00000020936	NP_640352
ENSRNOG00000002165	
ENSRNOG00000008593	NP_536327
ENSRNOG00000012937	NP_001099654
ENSRNOG00000000035	
ENSRNOG00000000219	
ENSRNOG00000065191	
ENSRNOG00000016867	NP_001100808
ENSRNOG00000021831	NP_001178616
ENSRNOG00000009749	NP_001013980
ENSRNOG00000001229	
ENSRNOG00000031443	
ENSRNOG00000012618	
ENSRNOG00000003613	NP_075216
ENSRNOG00000012573	NP_446353
ENSRNOG00000046643	
ENSRNOG00000018241	NP_001100792
ENSRNOG00000026704	
ENSRNOG00000030242	
ENSRNOG00000001088	NP_001009629
ENSRNOG00000049498	NP_001032393
ENSRNOG00000048747	
ENSRNOG00000024632	
ENSRNOG00000018319	
ENSRNOG00000000446	NP_997653
ENSRNOG00000004143	
ENSRNOG00000016867	
ENSRNOG00000059240	NP_001014106
ENSRNOG00000017702	NP_001093982
ENSRNOG00000001007	NP_001029312
ENSRNOG00000067161	
ENSRNOG00000025252	NP_001009627
ENSRNOG00000064569	
ENSRNOG00000014859	NP_001099775
ENSRNOG00000009074	
ENSRNOG00000019184	NP_037000
ENSRNOG00000003613	
ENSRNOG00000049498	NP_446305
ENSRNOG00000020625	NP_742041
ENSRNOG00000010696	NP_001100740
ENSRNOG00000033891	
ENSRNOG00000064147	
ENSRNOG00000054857	
ENSRNOG00000019216	NP_001164075
ENSRNOG00000008074	
ENSRNOG00000017993	
ENSRNOG00000012573	
ENSRNOG00000049498	NP_001032392
ENSRNOG00000063710	NP_001093642
ENSRNOG00000006965	NP_001100471
ENSRNOG00000012937	
ENSRNOG00000060931	NP_001094415
ENSRNOG00000070356	
ENSRNOG00000005406	NP_001002022
ENSRNOG00000001684	NP_001099362
ENSRNOG00000067902	
ENSRNOG00000025925	NP_001019426
ENSRNOG00000046576	
ENSRNOG00000020946	
ENSRNOG00000003688	
ENSRNOG00000000557	
ENSRNOG00000001007	
ENSRNOG00000019496	NP_058760
ENSRNOG00000019184	
ENSRNOG00000014900	
ENSRNOG00000002181	
ENSRNOG00000004444	
ENSRNOG00000009749	
ENSRNOG00000018823	
ENSRNOG00000034221	NP_001102545
ENSRNOG00000008074	NP_058982
ENSRNOG00000070377	
ENSRNOG00000017702	
ENSRNOG00000005406	
ENSRNOG00000054495	NP_001100316
ENSRNOG00000019216	
ENSRNOG00000002347	
ENSRNOG00000004268	
ENSRNOG00000012012	NP_001076806
ENSRNOG00000000070	NP_001011914
ENSRNOG00000020946	NP_001102253
ENSRNOG00000045992	NP_001094479
ENSRNOG00000051458	NP_001099332
ENSRNOG00000054495	
ENSRNOG00000003786	
ENSRNOG00000048747	NP_077814
ENSRNOG00000006965	
ENSRNOG00000034221	
ENSRNOG00000019937	NP_067720
ENSRNOG00000022499	
ENSRNOG00000003541	
ENSRNOG00000032408	
ENSRNOG00000004268	NP_062566
ENSRNOG00000011300	
ENSRNOG00000001229	NP_445941
ENSRNOG00000010776	NP_001099549
ENSRNOG00000052710	
ENSRNOG00000060405	
ENSRNOG00000051458	
ENSRNOG00000061246	
ENSRNOG00000000557	NP_001007740
ENSRNOG00000001346	
ENSRNOG00000007879	
ENSRNOG00000019496	
ENSRNOG00000052429	
ENSRNOG00000012012	
ENSRNOG00000003786	NP_001094142
ENSRNOG00000023910	NP_955436
ENSRNOG00000025925	
ENSRNOG00000016353	
ENSRNOG00000000630	
ENSRNOG00000001958	NP_001100563
ENSRNOG00000014806	NP_001128222
ENSRNOG00000043044	
ENSRNOG00000017841	NP_001014036
ENSRNOG00000002181	NP_001014156
ENSRNOG00000001009	
ENSRNOG00000003541	NP_112344
ENSRNOG00000046366	NP_001357805
ENSRNOG00000008024	NP_877973
ENSRNOG00000061246	NP_001119739
ENSRNOG00000001111	NP_113730
ENSRNOG00000001009	NP_001009604
ENSRNOG00000022540	NP_001020160
ENSRNOG00000064603	
ENSRNOG00000060846	
ENSRNOG00000010872	NP_036661
ENSRNOG00000001681	
ENSRNOG00000019573	NP_058720
ENSRNOG00000001346	NP_001100599
ENSRNOG00000011269	NP_113920
ENSRNOG00000052429	NP_001008299
ENSRNOG00000065085	
ENSRNOG00000007879	NP_001178665
ENSRNOG00000010940	NP_001101651
ENSRNOG00000047304	NP_001159823
ENSRNOG00000015084	NP_596906
ENSRNOG00000064057	
ENSRNOG00000064119	NP_445822
ENSRNOG00000014806	NP_001128223
ENSRNOG00000014538	
ENSRNOG00000007442	
ENSRNOG00000024420	
ENSRNOG00000004444	NP_001100707
ENSRNOG00000022283	NP_001013928
ENSRNOG00000002347	NP_001099427
ENSRNOG00000029658	
ENSRNOG00000011678	
ENSRNOG00000011560	NP_001005761
ENSRNOG00000016891	
ENSRNOG00000001478	
ENSRNOG00000066538	
ENSRNOG00000008024	
ENSRNOG00000002470	
ENSRNOG00000047304	
ENSRNOG00000003163	NP_001005534
ENSRNOG00000024420	NP_001099300
ENSRNOG00000031474	
ENSRNOG00000001681	NP_001101786
ENSRNOG00000002129	NP_001100674
ENSRNOG00000015084	
ENSRNOG00000010940	
ENSRNOG00000014900	NP_001104330
ENSRNOG00000014900	NP_001258030
ENSRNOG00000000581	NP_001102008
ENSRNOG00000000043	NP_001165555
ENSRNOG00000001111	
ENSRNOG00000023509	NP_001162104
ENSRNOG00000037435	NP_001037734
ENSRNOG00000002470	NP_742016
ENSRNOG00000004090	
ENSRNOG00000022166	
ENSRNOG00000003163	
ENSRNOG00000030245	
ENSRNOG00000023538	NP_074042
ENSRNOG00000007218	NP_001119553
ENSRNOG00000065769	
ENSRNOG00000011492	
ENSRNOG00000038760	NP_001032615
ENSRNOG00000010597	NP_445973
ENSRNOG00000018823	NP_001363847
ENSRNOG00000063508	
ENSRNOG00000007445	
ENSRNOG00000011300	NP_775428
ENSRNOG00000052181	NP_001000492
ENSRNOG00000007218	NP_001380270
ENSRNOG00000020670	NP_001100329
ENSRNOG00000068528	
ENSRNOG00000066063	
ENSRNOG00000007442	NP_001004247
ENSRNOG00000018266	NP_001102476
ENSRNOG00000000043	
ENSRNOG00000007218	
ENSRNOG00000027088	
ENSRNOG00000011678	NP_446218
ENSRNOG00000010984	NP_001011918
ENSRNOG00000023538	
ENSRNOG00000001156	NP_683688
ENSRNOG00000000581	
ENSRNOG00000065401	
ENSRNOG00000018500	
ENSRNOG00000030245	NP_001101793
ENSRNOG00000013742	NP_001101909
ENSRNOG00000020151	NP_112624
ENSRNOG00000071153	
ENSRNOG00000068579	
ENSRNOG00000003228	NP_996833
ENSRNOG00000003428	NP_001020298
ENSRNOG00000032729	NP_001070903
ENSRNOG00000062371	
ENSRNOG00000057966	
ENSRNOG00000003228	
ENSRNOG00000002863	NP_062167
ENSRNOG00000020670	
ENSRNOG00000016891	NP_001013906
ENSRNOG00000068589	
ENSRNOG00000002667	NP_001094110
ENSRNOG00000005203	NP_001128492
ENSRNOG00000068621	
ENSRNOG00000030443	
ENSRNOG00000001156	
ENSRNOG00000045961	NP_001128201
ENSRNOG00000001989	NP_113941
ENSRNOG00000010984	
ENSRNOG00000046366	
ENSRNOG00000020151	
ENSRNOG00000013742	
ENSRNOG00000001040	
ENSRNOG00000026207	
ENSRNOG00000057125	
ENSRNOG00000063595	
ENSRNOG00000010794	
ENSRNOG00000030443	NP_445910
ENSRNOG00000065420	
ENSRNOG00000018325	
ENSRNOG00000001989	
ENSRNOG00000003740	NP_001178758
ENSRNOG00000013806	NP_001102922
ENSRNOG00000050690	
ENSRNOG00000031138	
ENSRNOG00000011316	NP_001102572
ENSRNOG00000067022	
ENSRNOG00000023026	NP_001102333
ENSRNOG00000000041	NP_071623
ENSRNOG00000059010	
ENSRNOG00000018325	NP_954543
ENSRNOG00000055545	
ENSRNOG00000019955	NP_001099532
ENSRNOG00000000376	
ENSRNOG00000021364	
ENSRNOG00000031138	NP_001012007
ENSRNOG00000001478	NP_001001504
ENSRNOG00000002754	NP_058819
ENSRNOG00000011913	NP_001257890
ENSRNOG00000042580	
ENSRNOG00000025503	NP_001178938
ENSRNOG00000068592	NP_001159816
ENSRNOG00000033433	
ENSRNOG00000066946	
ENSRNOG00000012808	
ENSRNOG00000068082	
ENSRNOG00000057125	NP_037269
ENSRNOG00000057125	NP_001159494
ENSRNOG00000000041	
ENSRNOG00000068380	
ENSRNOG00000002864	NP_599240
ENSRNOG00000027088	NP_001099476
ENSRNOG00000027309	
ENSRNOG00000028089	NP_001017492
ENSRNOG00000019159	NP_001100861
ENSRNOG00000015546	
ENSRNOG00000033433	NP_001102256
ENSRNOG00000054322	
ENSRNOG00000018500	NP_001178750
ENSRNOG00000002487	NP_001100419
ENSRNOG00000033652	
ENSRNOG00000031593	NP_001099415
ENSRNOG00000070534	
ENSRNOG00000015546	NP_001020076
ENSRNOG00000020772	NP_001041309
ENSRNOG00000028089	
ENSRNOG00000006569	
ENSRNOG00000065679	
ENSRNOG00000046326	
ENSRNOG00000001040	NP_001099378
ENSRNOG00000011913	
ENSRNOG00000049856	
ENSRNOG00000070977	
ENSRNOG00000068592	
ENSRNOG00000032396	
ENSRNOG00000032101	NP_001165561
ENSRNOG00000006569	NP_001102196
ENSRNOG00000002487	
ENSRNOG00000014107	NP_001005898
ENSRNOG00000046494	
ENSRNOG00000019159	
ENSRNOG00000020772	
ENSRNOG00000019791	NP_001009704
ENSRNOG00000015886	
ENSRNOG00000012181	NP_036730
ENSRNOG00000010951	NP_001007803
ENSRNOG00000004330	NP_955796
ENSRNOG00000049527	
ENSRNOG00000012167	NP_599182
ENSRNOG00000001662	
ENSRNOG00000011913	NP_036664
ENSRNOG00000047931	
ENSRNOG00000017084	NP_058777
ENSRNOG00000000564	
ENSRNOG00000033109	
ENSRNOG00000001859	NP_001102903
ENSRNOG00000067899	
ENSRNOG00000002790	NP_997683
ENSRNOG00000001170	NP_036946
ENSRNOG00000070977	NP_001295408
ENSRNOG00000015886	NP_001257979
ENSRNOG00000000517	
ENSRNOG00000012808	NP_001094356
ENSRNOG00000002244	NP_036934
ENSRNOG00000014149	NP_001106828
ENSRNOG00000021425	NP_001020202
ENSRNOG00000056519	NP_001316813
ENSRNOG00000049150	
ENSRNOG00000047931	NP_112398
ENSRNOG00000014125	NP_001258411
ENSRNOG00000002154	NP_077056
ENSRNOG00000001170	
ENSRNOG00000024112	NP_001185733
ENSRNOG00000070832	
ENSRNOG00000014231	NP_037139
ENSRNOG00000014149	
ENSRNOG00000001044	NP_001032425
ENSRNOG00000003229	
ENSRNOG00000014282	NP_058791
ENSRNOG00000032827	
ENSRNOG00000001662	NP_036923
ENSRNOG00000023403	NP_001011919
ENSRNOG00000010155	
ENSRNOG00000016225	
ENSRNOG00000026813	
ENSRNOG00000064574	
ENSRNOG00000002154	
ENSRNOG00000066377	NP_001032881
ENSRNOG00000038921	
ENSRNOG00000048725	
ENSRNOG00000026918	NP_001071134
ENSRNOG00000004276	NP_001359143
ENSRNOG00000014522	NP_445929
ENSRNOG00000027601	NP_851599
ENSRNOG00000065918	NP_001102485
ENSRNOG00000011762	NP_445972
ENSRNOG00000015645	
ENSRNOG00000003699	
ENSRNOG00000022764	NP_001037752
ENSRNOG00000015618	NP_072153
ENSRNOG00000001160	NP_001119571
ENSRNOG00000005214	
ENSRNOG00000042660	
ENSRNOG00000019651	NP_062102
ENSRNOG00000048725	NP_001004073
ENSRNOG00000046366	NP_001005244
ENSRNOG00000046366	NP_036830
ENSRNOG00000039398	NP_001106654
ENSRNOG00000065514	
ENSRNOG00000003229	NP_001102285
ENSRNOG00000002790	
ENSRNOG00000063081	
ENSRNOG00000014188	NP_001162573
ENSRNOG00000001349	NP_001004203
ENSRNOG00000013317	NP_001102571
ENSRNOG00000069194	
ENSRNOG00000068298	
ENSRNOG00000015618	
ENSRNOG00000028062	
ENSRNOG00000011762	
ENSRNOG00000056621	
ENSRNOG00000018371	NP_001020846
ENSRNOG00000030515	NP_001153786
ENSRNOG00000051084	
ENSRNOG00000005214	NP_001020921
ENSRNOG00000017133	
ENSRNOG00000048725	NP_001159394
ENSRNOG00000070227	
ENSRNOG00000059705	NP_001101885
ENSRNOG00000039871	NP_001099496
ENSRNOG00000002244	
ENSRNOG00000070227	NP_001000788
ENSRNOG00000014188	
ENSRNOG00000017235	
ENSRNOG00000004869	
ENSRNOG00000015645	NP_446040
ENSRNOG00000045621	NP_001101809
ENSRNOG00000010708	NP_653331
ENSRNOG00000018371	
ENSRNOG00000001034	
ENSRNOG00000009071	NP_446259
ENSRNOG00000052354	NP_001258242
ENSRNOG00000011263	NP_001101865
ENSRNOG00000042276	NP_001020136
ENSRNOG00000065155	
ENSRNOG00000012562	NP_579842
ENSRNOG00000031618	
ENSRNOG00000066744	
ENSRNOG00000001349	
ENSRNOG00000002541	NP_001077093
ENSRNOG00000019651	
ENSRNOG00000011263	
ENSRNOG00000018477	NP_001178629
ENSRNOG00000019354	NP_001376185
ENSRNOG00000017235	NP_001011927
ENSRNOG00000046366	NP_001005246
ENSRNOG00000039398	
ENSRNOG00000017133	NP_001014029
ENSRNOG00000016225	NP_001101879
ENSRNOG00000001050	
ENSRNOG00000022845	
ENSRNOG00000042276	
ENSRNOG00000002469	
ENSRNOG00000012562	
ENSRNOG00000047966	NP_997711
ENSRNOG00000043465	NP_062234
ENSRNOG00000070830	
ENSRNOG00000023210	NP_001166999
ENSRNOG00000005639	NP_036634
ENSRNOG00000059705	
ENSRNOG00000004276	NP_001101762
ENSRNOG00000004781	NP_001352080
ENSRNOG00000018780	NP_001029359
ENSRNOG00000002217	NP_001101823
ENSRNOG00000065844	
ENSRNOG00000067505	
ENSRNOG00000024221	NP_001020209
ENSRNOG00000024785	NP_062194
ENSRNOG00000030515	
ENSRNOG00000012718	NP_001028877
ENSRNOG00000029582	
ENSRNOG00000009071	
ENSRNOG00000060701	
ENSRNOG00000000044	NP_001014013
ENSRNOG00000017965	NP_001128336
ENSRNOG00000065189	
ENSRNOG00000014048	NP_001017380
ENSRNOG00000001050	NP_037355
ENSRNOG00000018780	
ENSRNOG00000047072	
ENSRNOG00000019742	NP_036879
ENSRNOG00000019354	NP_446018
ENSRNOG00000019791	
ENSRNOG00000002923	
ENSRNOG00000032297	NP_543162
ENSRNOG00000052354	
ENSRNOG00000022845	NP_001017470
ENSRNOG00000050647	
ENSRNOG00000004781	
ENSRNOG00000063039	
ENSRNOG00000043167	
ENSRNOG00000025882	
ENSRNOG00000003960	NP_066125
ENSRNOG00000000044	
ENSRNOG00000023210	
ENSRNOG00000001163	
ENSRNOG00000014524	NP_001258072
ENSRNOG00000065754	NP_001000003
ENSRNOG00000061857	NP_001099900
ENSRNOG00000017868	
ENSRNOG00000012718	
ENSRNOG00000004014	NP_001099326
ENSRNOG00000050047	NP_001182343
ENSRNOG00000050647	NP_114177
ENSRNOG00000068058	
ENSRNOG00000010906	NP_112378
ENSRNOG00000017965	
ENSRNOG00000010155	NP_112338
ENSRNOG00000022229	
ENSRNOG00000017868	NP_001000108
ENSRNOG00000065754	
ENSRNOG00000031097	
ENSRNOG00000024762	
ENSRNOG00000025882	NP_001099473
ENSRNOG00000026900	NP_001017383
ENSRNOG00000001163	NP_001009255
ENSRNOG00000028062	NP_001020888
ENSRNOG00000061857	
ENSRNOG00000004287	NP_001041312
ENSRNOG00000043099	NP_001032278
ENSRNOG00000026133	NP_001124024
ENSRNOG00000019506	NP_001103011
ENSRNOG00000018238	
ENSRNOG00000003559	NP_001102594
ENSRNOG00000014048	
ENSRNOG00000004276	
ENSRNOG00000030638	
ENSRNOG00000004014	
ENSRNOG00000070660	
ENSRNOG00000019742	
ENSRNOG00000004781	NP_037064
ENSRNOG00000045654	
ENSRNOG00000028358	NP_001178600
ENSRNOG00000039969	
ENSRNOG00000031638	
ENSRNOG00000002540	NP_001013448
ENSRNOG00000030515	NP_446361
ENSRNOG00000030515	NP_001153785
ENSRNOG00000005326	
ENSRNOG00000012379	
ENSRNOG00000064581	
ENSRNOG00000051204	NP_001178589
ENSRNOG00000050591	
ENSRNOG00000043387	NP_037260
ENSRNOG00000002540	
ENSRNOG00000064581	NP_999999
ENSRNOG00000025151	
ENSRNOG00000064462	
ENSRNOG00000034240	NP_001178515
ENSRNOG00000005326	NP_001014254
ENSRNOG00000067018	
ENSRNOG00000022229	NP_001006959
ENSRNOG00000067524	
ENSRNOG00000026091	NP_001008555
ENSRNOG00000017954	NP_001103040
ENSRNOG00000016414	
ENSRNOG00000015621	NP_001099560
ENSRNOG00000017597	NP_036690
ENSRNOG00000026310	
ENSRNOG00000017342	NP_596885
ENSRNOG00000019506	
ENSRNOG00000066418	NP_001092951
ENSRNOG00000012379	NP_001034116
ENSRNOG00000004219	NP_001004207
ENSRNOG00000060153	
ENSRNOG00000067242	
ENSRNOG00000052151	
ENSRNOG00000003526	NP_536335
ENSRNOG00000048210	
ENSRNOG00000011552	
ENSRNOG00000002262	
ENSRNOG00000018820	
ENSRNOG00000068863	
ENSRNOG00000018943	
ENSRNOG00000001048	NP_001037762
ENSRNOG00000004574	NP_001100431
ENSRNOG00000028358	
ENSRNOG00000060153	NP_001102533
ENSRNOG00000070051	
ENSRNOG00000011478	
ENSRNOG00000016186	
ENSRNOG00000026900	
ENSRNOG00000023312	
ENSRNOG00000002691	NP_001099431
ENSRNOG00000017342	
ENSRNOG00000012046	
ENSRNOG00000002262	NP_001009391
ENSRNOG00000011552	NP_001100903
ENSRNOG00000018943	NP_001029277
ENSRNOG00000025639	NP_001099594
ENSRNOG00000016685	NP_037314
ENSRNOG00000032858	
ENSRNOG00000034240	
ENSRNOG00000028581	
ENSRNOG00000016186	NP_714953
ENSRNOG00000068423	
ENSRNOG00000028345	NP_001092976
ENSRNOG00000023899	
ENSRNOG00000030515	NP_001153787
ENSRNOG00000026662	NP_001102125
ENSRNOG00000012594	
ENSRNOG00000001192	NP_001127885
ENSRNOG00000003526	
ENSRNOG00000057953	
ENSRNOG00000039969	NP_001028860
ENSRNOG00000030622	
ENSRNOG00000016414	NP_803156
ENSRNOG00000026662	
ENSRNOG00000058308	NP_001029186
ENSRNOG00000016177	
ENSRNOG00000001232	
ENSRNOG00000051204	
ENSRNOG00000011081	NP_112390
ENSRNOG00000039396	NP_001002803
ENSRNOG00000025639	
ENSRNOG00000004574	
ENSRNOG00000036663	
ENSRNOG00000049351	NP_001178610
ENSRNOG00000065665	
ENSRNOG00000026310	NP_001129310
ENSRNOG00000067203	
ENSRNOG00000046377	
ENSRNOG00000002271	NP_001100684
ENSRNOG00000016675	
ENSRNOG00000064462	NP_001041338
ENSRNOG00000013454	
ENSRNOG00000001353	NP_001033066
ENSRNOG00000050178	
ENSRNOG00000016177	NP_001102340
ENSRNOG00000000503	NP_037273
ENSRNOG00000062508	NP_001000420
ENSRNOG00000011081	
ENSRNOG00000019059	
ENSRNOG00000059322	NP_001030299
ENSRNOG00000004212	NP_001075103
ENSRNOG00000015621	
ENSRNOG00000013454	NP_112355
ENSRNOG00000001183	NP_036801
ENSRNOG00000021674	
ENSRNOG00000036663	NP_001100545
ENSRNOG00000001232	NP_058995
ENSRNOG00000001232	NP_001030309
ENSRNOG00000001068	NP_599193
ENSRNOG00000002271	
ENSRNOG00000058308	NP_037024
ENSRNOG00000065553	
ENSRNOG00000029441	
ENSRNOG00000039396	
ENSRNOG00000059322	
ENSRNOG00000007964	
ENSRNOG00000065688	
ENSRNOG00000016889	
ENSRNOG00000016675	NP_001296333
ENSRNOG00000016675	NP_062187
ENSRNOG00000000503	
ENSRNOG00000000720	
ENSRNOG00000069777	NP_999997
ENSRNOG00000001353	
ENSRNOG00000051563	NP_598247
ENSRNOG00000001068	
ENSRNOG00000012046	NP_001102337
ENSRNOG00000012594	NP_001013069
ENSRNOG00000007964	NP_851598
ENSRNOG00000040210	NP_001092938
ENSRNOG00000016853	
ENSRNOG00000014293	NP_001258310
ENSRNOG00000000720	NP_001005552
ENSRNOG00000061102	NP_598299
ENSRNOG00000002735	NP_001100654
ENSRNOG00000051287	
ENSRNOG00000026150	NP_852050
ENSRNOG00000069499	NP_001002291
ENSRNOG00000018804	NP_001014031
ENSRNOG00000004018	NP_001128212
ENSRNOG00000002270	
ENSRNOG00000064628	
ENSRNOG00000052634	
ENSRNOG00000061102	
ENSRNOG00000002735	
ENSRNOG00000061230	
ENSRNOG00000060132	
ENSRNOG00000020673	NP_001094446
ENSRNOG00000069262	
ENSRNOG00000070015	NP_001009971
ENSRNOG00000018412	NP_001178611
ENSRNOG00000029744	NP_001177309
ENSRNOG00000011544	
ENSRNOG00000061945	
